,TestTime,IP,MeanThroughputMbps,MinRTT,City,Latitude,Longitude,ProviderNumber,ProviderName
9255,2020-01-11 20:48:32.653884+00:00,b'D\xa0\x82\xe3',135.92012208523252,11.032,Lynnfield,42.5327,-71.0339,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
9256,2020-01-11 20:53:16.556121+00:00,"b'&\x01\x01\x92A\x7f\xfe\x05!u\x0f\xcf,\xd8w\x17'",10.826113718508294,18.324,Wellesley Hills,42.3104,-71.2741,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9257,2020-01-11 17:04:21.523631+00:00,b'\x18<\xc7\x03',2.2912633624576872,25.673,Milton,42.2518,-71.0805,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9258,2020-01-11 13:07:44.421840+00:00,b'C\xbd\x93\xce',24.16586990711964,22.63,Boston,42.3634,-71.0713,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9259,2020-01-11 01:02:54.522727+00:00,b'\x18>05',5.846566332970091,23.662,Hingham,42.2229,-70.8819,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9260,2020-01-11 20:50:59.016133+00:00,b'`\xe6\x02\xb5',6.974128441788151,10.726,Boston,42.364,-71.0265,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
9261,2020-01-11 01:25:42.554766+00:00,b'l\x1a\xb5f',66.91151094348939,8.82,Newton Center,42.3291,-71.1815,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
9262,2020-01-11 20:52:56.407969+00:00,b'D\xa2\xf3\xa9',24.616744599908294,10.023,Lynnfield,42.5327,-71.0339,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
9263,2020-01-11 13:09:34.766200+00:00,b'\xad0\xd7\xba',28.00503606734046,9.407,Natick,42.2878,-71.3587,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
9264,2020-01-11 01:24:22.436774+00:00,b'&\x01\x01\x89\x04\x7f\x1cPI\xf7\x9b\xa6A\xbc\xd3$',9.814055466669442,38.001,Fall River,41.6881,-71.1523,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9265,2020-01-11 13:29:09.933872+00:00,b'&\x01\x01\x89\xc5\x7f\xba \xf9\xa2\xe4\xc6\x98\xfd\x85}',11.559222903217796,19.36,Winchendon,42.6789,-72.0477,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9266,2020-01-11 01:01:41.837666+00:00,b'I/\xcf\xed',11.5988797084964,26.394,New Bedford,41.6339,-70.9406,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9267,2020-01-11 20:38:12.171205+00:00,b'&\x04`\x00\xf3\x8d\t\x00\x84\x9b\x0b`\x1bWt\xbb',2.2830444305287085,59.58,Lee,42.299,-73.2317,11351.0,RR-NYSREGION-ASN-01 - Time Warner Cable Internet LLC
9268,2020-01-11 13:27:54.813616+00:00,b'Irt1',1.4122633150492383,20.75,New Bedford,41.6905,-70.9358,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9269,2020-01-11 01:05:29.667700+00:00,b'&\x01\x01\x94\xc2\x00\x0c\x108\xa2\xa7\xec\xb5\xac\xa6.',4.035194126897199,34.157,Peabody,42.5334,-70.9653,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9270,2020-01-11 01:17:21.951727+00:00,b'&\x01\x01\x82\xc9\x01\xe0Py\x1fp\x11\xd2U\xea\x0f',34.99200900985649,16.17,Boston,42.364,-71.0265,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9271,2020-01-11 20:30:12.550667+00:00,b'`\xe6\xd4>',90.31992897586726,14.127,Hopedale,42.1268,-71.5376,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
9272,2020-01-11 17:08:00.204687+00:00,b'`\xe6S\xae',455.37848775443575,12.011,Natick,42.2878,-71.3587,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
9273,2020-01-11 17:23:59.059957+00:00,b'G~\xff\xd5',3.282257324606711,17.067,Medford,42.4178,-71.1134,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
9274,2020-01-11 01:22:47.877232+00:00,b'HJ\xab\xa0',15.075456623245929,4294967.295,Acton,42.4748,-71.4499,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
9275,2020-01-11 01:04:59.323357+00:00,b'B\x1e\xce\x0c',11.807321566065257,20.625,Arlington,42.4143,-71.1766,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9276,2020-01-11 20:39:35.800138+00:00,b'&\x01\x01\x99\x05\x80\xbb\x10|0\xee\n\x1d\xc3\xe0\xe4',5.369274811150146,19.024,Springfield,42.1139,-72.5508,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9277,2020-01-11 20:57:57.866185+00:00,b'&\x01\x01\x89\x83\x80\x1fp\x85\x97\x8d97\x01\x01\x97',4.9051944029605234,15.366,Framingham,42.3026,-71.4306,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9278,2020-01-11 17:28:26.659418+00:00,b'l\x07\xd1\xe9',646.6358399473063,7.865,Hopkinton,42.2187,-71.5351,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
9279,2020-01-11 01:17:24.898443+00:00,b'd-E5',6.6258061188209245,9.21,Springfield,42.0825,-72.5621,14654.0,"WAYPORT - Wayport, Inc."
9280,2020-01-11 20:56:59.439145+00:00,b'bn\xfc\xbc',1.795293942752337,236.695,Braintree,42.2125,-70.9961,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
9281,2020-01-11 20:58:34.884636+00:00,b'&\x00\x10\x00\xb0 \xb4/\xf85\xd3g7s\xf3\xd5',16.11383373062562,76.951,Pepperell,42.6689,-71.5934,22394.0,CELLCO - Cellco Partnership DBA Verizon Wireless
9282,2020-01-11 13:13:14.954252+00:00,b'B\x1e\xb8Y',11.812526439633274,16.729,Medfield,42.1815,-71.3011,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9283,2020-01-11 20:49:03.047489+00:00,b'\x18\x93\xf7\xd1',11.82546937208672,18.32,Watertown,42.3725,-71.1814,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9284,2020-01-11 20:56:19.002937+00:00,b'&\x01\x01\x8dI\x80;\xe0u\x9a\x87ZR(fJ',5.341378369562418,47.756,Melrose,42.4597,-71.0638,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9285,2020-01-11 01:07:29.925122+00:00,b'&\x01\x01\x9b\x83\x02\x8b\xe0\xd8\x9b\xfcP\xc2JK\xc6',30.65974773838297,20.991,East Weymouth,42.2126,-70.9155,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9286,2020-01-11 17:27:50.660909+00:00,b'\xacgH.',1.984673261339288,18.092,Greenfield,42.6012,-72.6226,395922.0,
9287,2020-01-11 01:14:22.397678+00:00,b'bn\xc15',62.20573380796363,9.019,Dorchester,42.2974,-71.0722,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
9288,2020-01-11 01:06:25.693021+00:00,b'd\x11\x0bN',718.5057845130826,10.447,Middleboro,41.8879,-70.8887,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
9289,2020-01-11 17:14:09.708940+00:00,"b'I\xea""\xde'",40.87495002681193,14.072,Methuen,42.7287,-71.1834,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9290,2020-01-11 17:15:29.648073+00:00,b'C\xbd\x93+',2.5218356250901874,32.472,Boston,42.3634,-71.0713,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9291,2020-01-11 13:22:19.255907+00:00,b'&\x00\x10\x00\xb0hdBm\x1eU{d\xdd\x8b\xac',2.099339973041209,34.954,Auburndale,42.3397,-71.2484,22394.0,CELLCO - Cellco Partnership DBA Verizon Wireless
9292,2020-01-11 01:28:58.684197+00:00,b'&\x01\x01\x9cH\x00\x96 \xec\xf7\xc7\xbb\xa9A\x91\xd9',8.598991046695435,19.34,Woburn,42.481,-71.1563,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9293,2020-01-11 20:33:19.806122+00:00,b'JN\t\x04',9.421604643946718,35.95,Athol,42.5959,-72.2267,11351.0,RR-NYSREGION-ASN-01 - Time Warner Cable Internet LLC
9294,2020-01-11 13:12:18.579792+00:00,b'\x18\xb7\x94)',11.200518178758374,25.05,Chicopee,42.1763,-72.5771,20115.0,CHARTER-NET-HKY-NC - Charter Communications
9295,2020-01-11 20:58:20.177733+00:00,b'I\xa74\xfa',11.796102323698218,18.065,Framingham,42.2832,-71.4296,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9296,2020-01-11 01:08:59.340464+00:00,b'I<\x80!',11.4339922690705,24.611,Salem,42.5181,-70.899,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9297,2020-01-11 13:29:27.427514+00:00,b'D\xa3lL',60.52036228868303,16.964,Georgetown,42.7281,-70.9822,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
9298,2020-01-11 17:13:10.244720+00:00,b'd\x00\xb4\x11',192.03063745251967,8.826,Medford,42.4178,-71.1134,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
9299,2020-01-11 17:21:07.393682+00:00,b'\x8d\x9aR1',81.8392132483842,12.92,Rowley,42.7138,-70.907,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
9300,2020-01-11 01:13:00.149976+00:00,b'@p\xb3n',3.575363340851396,7.398,Boston,42.3427,-71.0922,394548.0,
9301,2020-01-11 01:15:09.535390+00:00,b'&\x01\x01\x96\x85\x01s\xa0\xc0\x9fs5\xde5\xfd6',2.9551731721639745,23.538,Attleboro,41.9261,-71.3011,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9302,2020-01-11 17:04:40.385135+00:00,b'&\x01\x01\x97\t\x00\xee\x90P^\xa3\x87\xc6\xa6\x9d\x06',7.139202713255281,30.662,Jamaica Plain,42.312,-71.1081,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9303,2020-01-11 13:14:55.659115+00:00,b'\x18\xc2\x19\xc2',2.3361069411664706,20.77,Great Barrington,42.1927,-73.3606,11351.0,RR-NYSREGION-ASN-01 - Time Warner Cable Internet LLC
9304,2020-01-11 01:25:17.638855+00:00,b'd\x00\xce\xa5',128.28595868284225,12.202,Walpole,42.1447,-71.2542,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
9305,2020-01-11 01:12:49.526180+00:00,b'B\xbd}\x13',7.433337144397526,26.715,Worcester,42.2917,-71.7858,20115.0,CHARTER-NET-HKY-NC - Charter Communications
9306,2020-01-11 01:01:42.049399+00:00,b'&\x01\x01\x83\xc7\x00s\xa0\xf8\x99\x180\x8a\x19\x19~',11.96752893731113,22.201,Brockton,42.0857,-70.999,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9307,2020-01-11 01:23:49.219511+00:00,b'&\x01\x01\x89\x83\x00X@\x08\xd3\xac\xa6MU\xaey',4.019617670480584,30.089,Framingham,42.3026,-71.4306,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9308,2020-01-11 17:16:28.457515+00:00,b'HF- ',91.302253501489,9.73,Malden,42.428,-71.0618,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
9309,2020-01-11 13:08:56.641454+00:00,b'I<\x80!',11.773365074277072,20.073,Salem,42.5181,-70.899,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9310,2020-01-11 20:35:46.060723+00:00,b'&\x01\x01\x94\xc3\x03\x890YG\xa4\xbb:K\xdc\x85',11.33495077919346,17.413,Danvers,42.5639,-70.9463,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9311,2020-01-11 17:08:59.387164+00:00,b'\x18\xf1\x12\xdc',21.244404781764786,22.099,Uxbridge,42.0744,-71.6385,20115.0,CHARTER-NET-HKY-NC - Charter Communications
9312,2020-01-11 13:13:45.395374+00:00,b'\x18?0L',10.507795249999146,17.319,Dorchester,42.2974,-71.0722,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9313,2020-01-11 17:05:29.415956+00:00,"b'&\x01\x01\x8e\xc5\x01\xc3 \xf5""\x88\x05Z\xd9\xae\xa4'",5.355819185983709,21.912,East Falmouth,41.5953,-70.5705,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9314,2020-01-11 20:31:35.168378+00:00,b'&\x04`\x00\xf3\x8d\t\x00\x84\x9b\x0b`\x1bWt\xbb',2.232707292029317,51.112,Lee,42.299,-73.2317,11351.0,RR-NYSREGION-ASN-01 - Time Warner Cable Internet LLC
9315,2020-01-11 20:56:53.824166+00:00,b'\xac:\xde\x90',1.2412629932734858,34.201,Dorchester,42.2904,-71.0712,21928.0,"T-MOBILE-AS21928 - T-Mobile USA, Inc."
9316,2020-01-11 01:23:24.849309+00:00,b'l\x1a\xe29',380.7843876291704,10.263,Newton Center,42.3291,-71.1815,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
9317,2020-01-11 20:52:41.407729+00:00,b'&\x00\x00\x01\xf5\r(i|\x19\x8a\xe2\xd4\x1c\x82\xe8',0.1942199165180913,89.979,Springfield,42.1033,-72.5914,10507.0,SPCS - Sprint Personal Communications Systems
9318,2020-01-11 20:56:25.947446+00:00,b'\xac:\xde\x90',1.002529120763432,39.247,Dorchester,42.2904,-71.0712,21928.0,"T-MOBILE-AS21928 - T-Mobile USA, Inc."
9319,2020-01-11 17:24:08.414704+00:00,b'\xae\xf2T\x9e',1.5101353999409823,43.409,Cambridge,42.3687,-71.0863,22394.0,CELLCO - Cellco Partnership DBA Verizon Wireless
9320,2020-01-11 17:19:05.409805+00:00,b'&\x01\x01\x97\n\x7fn\x8d\x89LV\xe1V\xeb\xca\xc6',1.106048934666884,50.042,Dorchester,42.2904,-71.0712,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9321,2020-01-11 17:00:21.098707+00:00,b'\x92s^\xda',17.188601923912344,19.391,Burlington,42.509,-71.1984,6079.0,RCN-AS - RCN
9322,2020-01-11 20:32:20.908115+00:00,b'&\x01\x01\x94\x82\x7f\\\xe0\x89\x9e1\xea+X$p',5.555039096415144,28.382,Eastham,41.8408,-69.9849,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9323,2020-01-11 01:12:13.474144+00:00,b'\x18\xda\xb5\xd9',5.571754647445149,49.31,Concord,42.4567,-71.3747,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9324,2020-01-11 20:32:08.018468+00:00,b'I\xbaY>',1.840183215394986,17.915,Jamaica Plain,42.312,-71.1081,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9325,2020-01-11 20:47:26.436656+00:00,b'&\x04`\x00\xf3\x8d\t\x00\x84\x9b\x0b`\x1bWt\xbb',2.239633354269175,52.053,Lee,42.299,-73.2317,11351.0,RR-NYSREGION-ASN-01 - Time Warner Cable Internet LLC
9326,2020-01-11 17:19:52.345786+00:00,b'I\xea\xdag',11.772176712542096,18.342,Boston,42.3498,-71.0765,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9327,2020-01-11 20:45:54.357346+00:00,b'`_\xbb\xb2',17.73857789445741,27.855,Newburyport,42.8133,-70.8814,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9328,2020-01-11 13:15:49.503816+00:00,b'I\xa7%\x0c',11.097044684429674,24.085,Boston,42.3388,-71.0726,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9329,2020-01-11 20:52:14.898010+00:00,b'K\x88S\xad',2.973616554183883,20.327,Worcester,42.2555,-71.7719,20115.0,CHARTER-NET-HKY-NC - Charter Communications
9330,2020-01-11 20:31:21.200633+00:00,b'&\x01\x01\x96\x87\x01\x0b\xf0\x9c\x0f\x0fv\xec\xebP+',3.484833889113727,19.252,Rehoboth,41.8515,-71.2545,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9331,2020-01-11 13:26:50.511111+00:00,b'K\x86\xf6j',6.360277538552967,20.318,Ludlow,42.1719,-72.4721,20115.0,CHARTER-NET-HKY-NC - Charter Communications
9332,2020-01-11 20:39:53.412041+00:00,b'\x04\x1f\x1b\xc1',6.128669710416505,24.232,Braintree,42.2125,-70.9961,3356.0,LEVEL3 Level 3 Communications
9333,2020-01-11 17:18:15.785791+00:00,b'\x8aEY\xfa',13.59107386873885,131.406,Danvers,42.5639,-70.9463,11676.0,AS11676 - Xerox Business Services
9334,2020-01-11 20:36:30.018372+00:00,b'd\x00n\xb6',71.37423758897637,19.762,Wakefield,42.4945,-71.0715,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
9335,2020-01-11 17:29:47.043031+00:00,b'&\x00ldb\x80%\x00\xd9\x90\xd6\x12\xb8^\xb71',4.772264265460171,26.46,Holden,42.3432,-71.8394,20115.0,CHARTER-NET-HKY-NC - Charter Communications
9336,2020-01-11 17:18:18.657339+00:00,b'D\xb9yC',15.937402770490976,22.138,Oxford,42.109,-71.8639,20115.0,CHARTER-NET-HKY-NC - Charter Communications
9337,2020-01-11 17:04:43.272103+00:00,b'I\xee=`',5.344661721825792,17.567,Cambridge,42.3737,-71.1284,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9338,2020-01-11 01:00:24.023464+00:00,"b'G\xe8\x12,'",5.599372194768407,34.587,Cambridge,42.3737,-71.1284,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9339,2020-01-11 20:45:00.506964+00:00,b'&\x04`\x00\xf3\x8d\t\x00\x84\x9b\x0b`\x1bWt\xbb',2.2362113154710395,49.67,Lee,42.299,-73.2317,11351.0,RR-NYSREGION-ASN-01 - Time Warner Cable Internet LLC
9340,2020-01-11 13:20:31.510484+00:00,b'l\x1a\x91\x8f',334.6957978631472,8.623,Tewksbury,42.6028,-71.2319,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
9341,2020-01-11 01:23:41.632755+00:00,b'/\x0e2\x19',8.63683073201977,47.287,Pepperell,42.6689,-71.5934,20115.0,CHARTER-NET-HKY-NC - Charter Communications
9342,2020-01-11 20:39:04.965715+00:00,b'&\x01\x01\x89\xc4\x7f\xe5\x10((k\x12\xea\xa1\xb3\x0e',4.429744997665053,20.211,Baldwinville,42.5936,-72.0646,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9343,2020-01-11 17:23:10.079228+00:00,b'\xd1\x06\xe1\xc1',16.911141033295184,18.864,Watertown,42.3725,-71.1814,6079.0,RCN-AS - RCN
9344,2020-01-11 13:07:37.225717+00:00,b'I\xa7%\x0c',11.660755810441438,16.881,Boston,42.3388,-71.0726,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9345,2020-01-11 13:23:00.597872+00:00,b'H\xe4\x08\x88',8.13357017832215,34.296,Lenox,42.3642,-73.2713,11351.0,RR-NYSREGION-ASN-01 - Time Warner Cable Internet LLC
9346,2020-01-11 01:12:02.054376+00:00,b'IE\x9a\x14',6.801968875066493,48.63,Maynard,42.4337,-71.4568,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9347,2020-01-11 01:14:40.294509+00:00,b'&\x01\x01\x9bE\x00\xf8\xb0\\\xce\xd6MWb\xc0%',5.179075642727002,20.238,West Springfield,42.1177,-72.6445,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9348,2020-01-11 20:47:01.939058+00:00,b'&\x04`\x00\xf3\x8d\t\x00\x84\x9b\x0b`\x1bWt\xbb',2.241933513155418,50.265,Lee,42.299,-73.2317,11351.0,RR-NYSREGION-ASN-01 - Time Warner Cable Internet LLC
9349,2020-01-11 01:01:00.090131+00:00,b'Dp\xe5\x93',10.443492639621576,23.728,Worcester,42.2705,-71.8447,20115.0,CHARTER-NET-HKY-NC - Charter Communications
9350,2020-01-11 13:11:28.506841+00:00,b'I\xa7%\x0c',7.094793868454809,19.147,Boston,42.3388,-71.0726,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9351,2020-01-11 20:35:50.019563+00:00,"b'&\x01\x01\x99\x01\x00\xa3\xc0\x95\xd2?\x8c""\xd3\xbc\xcc'",14.280516318863782,25.69,Springfield,42.0924,-72.517,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9352,2020-01-11 01:06:44.924085+00:00,b'/\x0e/\x00',10.197301705169217,31.891,Harvard,42.4986,-71.5753,20115.0,CHARTER-NET-HKY-NC - Charter Communications
9353,2020-01-11 01:12:18.519899+00:00,b'\x18\xb7\x94)',11.220108653554046,25.037,Chicopee,42.1763,-72.5771,20115.0,CHARTER-NET-HKY-NC - Charter Communications
9354,2020-01-11 17:21:21.206519+00:00,b'&\x01\x01\x97\x07\x01\x8d\x00\x801\xc1\xff\x82\x9b\x1f#',2.290019918874743,18.381,Jamaica Plain,42.312,-71.1081,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9355,2020-01-11 01:08:39.647544+00:00,b'G\xae\x82h',0.1000124774303356,133.175,Boston,42.3498,-71.0765,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
9356,2020-01-11 20:35:06.174127+00:00,b'\x18=MW',3.900302270509193,61.056,Sharon,42.1094,-71.1759,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9357,2020-01-11 01:01:18.923991+00:00,b'k\xf2tx',0.3546887115008898,85.751,,42.3562,-71.0631,20057.0,AT&T Wireless Service
9358,2020-01-11 20:53:18.146993+00:00,b'l\x1a\xd2\xfa',458.8562547701995,7.459,Newton Center,42.3291,-71.1815,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
9359,2020-01-11 17:12:48.671939+00:00,b'I=\x81]',40.83840915461453,20.058,Scituate,42.2013,-70.7543,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9360,2020-01-11 20:44:00.056745+00:00,"b'\x18""\xd3P'",17.633627832703628,18.52,Brighton,42.3474,-71.1582,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9361,2020-01-11 01:28:41.784836+00:00,b'\x18<\xc5[',3.000783274305087,20.817,Milton,42.2518,-71.0805,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9362,2020-01-11 17:01:43.160216+00:00,b'I\x8e\xf0\x99',10.414310283090057,21.508,Stoughton,42.1246,-71.1149,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9363,2020-01-11 20:44:41.331115+00:00,b'\xad\tS\xd6',17.62348567691963,18.132,Dorchester,42.2904,-71.0712,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9364,2020-01-11 20:49:38.964388+00:00,b'\x18=e<',11.741536924354284,19.535,Brewster,41.7492,-70.0699,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9365,2020-01-11 20:58:04.846693+00:00,b'I{4\x8a',0.8428039884725519,33.0,Leominster,42.5301,-71.7553,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9366,2020-01-11 17:14:22.267819+00:00,b'B\xbd*\xa2',3.036896074565127,45.232,Worcester,42.2555,-71.7719,20115.0,CHARTER-NET-HKY-NC - Charter Communications
9367,2020-01-11 20:51:05.577292+00:00,b'&\x04`\x00\xf3\x8d\t\x00\x84\x9b\x0b`\x1bWt\xbb',2.259056283693195,49.991,Lee,42.299,-73.2317,11351.0,RR-NYSREGION-ASN-01 - Time Warner Cable Internet LLC
9368,2020-01-11 17:17:29.564547+00:00,b'\x8aEY\xfa',9.89553806391182,131.389,Danvers,42.5639,-70.9463,11676.0,AS11676 - Xerox Business Services
9369,2020-01-11 20:45:03.650083+00:00,b'&\x01\x01\x9cE\x00\xb6\xc0\x98v\x9b2\xbd\x8a\x00e',34.83035315170037,19.747,Woburn,42.481,-71.1563,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9370,2020-01-11 01:09:09.416932+00:00,b'G\xc0\xa3\xf5',10.145336379346867,19.0,Cambridge,42.3649,-71.0987,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9371,2020-01-11 01:12:33.446878+00:00,b'\xd1\x06[\xd0',13.02159797753448,15.368,Somerville,42.3996,-71.1246,6079.0,RCN-AS - RCN
9372,2020-01-11 01:05:38.054432+00:00,b'l1e4',2.957509723460283,37.416,Canton,42.1648,-71.1379,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
9373,2020-01-11 13:24:44.054432+00:00,b'Jv\x18\x02',10.379153942609925,16.887,Cambridge,42.3737,-71.1284,46887.0,LIGHTOWER Lightower Fiber Networks (LIGHT-141)
9374,2020-01-11 20:52:31.903013+00:00,b'Ir\xc7\xf5',5.873732215223798,13.456,Newton Center,42.3291,-71.1815,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9375,2020-01-11 13:23:50.165228+00:00,b'L\x13?\xb4',11.80118667377866,20.025,Haverhill,42.7826,-71.1029,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9376,2020-01-11 01:27:54.885628+00:00,b'KE\xf4\x90',11.61677627690501,18.276,Hudson,42.3928,-71.5654,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9377,2020-01-11 17:26:49.396593+00:00,b'\xacgH.',69.4183227069308,13.348,Greenfield,42.6012,-72.6226,395922.0,
9378,2020-01-11 13:10:52.727156+00:00,b'D\xa3l\xc1',89.50101341818446,9.713,Georgetown,42.7281,-70.9822,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
9379,2020-01-11 13:21:04.351458+00:00,b'I\xa7%\x0c',11.734189258320177,20.413,Boston,42.3388,-71.0726,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9380,2020-01-11 01:17:39.667393+00:00,b'\x18\x02\xf3\xcd',27.90550186054409,45.373,Eastham,41.8408,-69.9849,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9381,2020-01-11 20:56:01.359702+00:00,b'&\x04`\x00\xf3\x8d\t\x00\x84\x9b\x0b`\x1bWt\xbb',2.284175448107794,59.717,Lee,42.299,-73.2317,11351.0,RR-NYSREGION-ASN-01 - Time Warner Cable Internet LLC
9382,2020-01-11 20:48:00.134766+00:00,b'd\x00\xba\xd4',44.96421568288258,14.195,Stoneham,42.4843,-71.0952,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
9383,2020-01-11 01:14:00.271467+00:00,b'&\x07\xfb\x90\x0ez\x01\xe3\xc1\x9d.\xb3\xf2\xc0{\xa7',2.386060501810797,39.267,Chelsea,42.3973,-71.0372,21928.0,"T-MOBILE-AS21928 - T-Mobile USA, Inc."
9384,2020-01-11 17:23:17.342614+00:00,b'l\x07Ld',4.477383306670395,11.373,Needham,42.2803,-71.25,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
9385,2020-01-11 20:38:13.956112+00:00,b'\x18=\xe5\xc4',27.58571610129226,18.002,Boston,42.3634,-71.0713,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9386,2020-01-11 20:59:10.560078+00:00,b'\xad0\xda\x9a',3.130414825699699,12.376,Foxborough,42.0648,-71.2504,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
9387,2020-01-11 20:59:03.274971+00:00,b'I\xf9\xdf\x91',4.0240242094147,22.165,Quincy,42.2463,-70.9972,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
