objectid,name,address,address2,municipal,state,zipcode,recordtype,data_year,source,market_id,ebt,coupons,latitude,longitude,prim_type,shape
5960,LA Familia Market,64a Blue Hill Ave, ,Roxbury,MA,02119,Unverified,2016,ReferenceUSA,0, , ,42.32288000,-71.07642100,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000AEA2A0A2B3158BBFB1EBA411
5961,LA Favorita Family Market Corp,602 Summer St, ,Lynn,MA,01905,Unverified,2016,ReferenceUSA,0, , ,42.45778900,-70.97229800,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000BEDF9BF3B3158CA0E0FAA511
5962,LA Fortaleza,384 Main St, ,Everett,MA,02149,Verified,2016,ReferenceUSA,0, , ,42.41394600,-71.06376500,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000A2C3DAABB315AEC8F3CBA511
5963,LA Fruteria Supermarket & WHLS,75 Manchester St, ,Lawrence,MA,01841,Verified,2016,ReferenceUSA,0, , ,42.71304000,-71.17956800,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000BDF1CECFB21589BAAC88A811
5964,LA Nueva Generacion,296 Broadway, ,Lawrence,MA,01841,Unverified,2016,ReferenceUSA,0, , ,42.70979900,-71.17251600,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000AAE291D5B21589D2F784A811
5965,LA Orquidea,109 Central Ave, ,Chelsea,MA,02150,Unverified,2016,ReferenceUSA,0, , ,42.39692500,-71.03334400,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000ACD5D7C3B315A0EDFFB9A511
5966,LA Peravianas,3095 Washington St, ,Roxbury,MA,02119,Verified,2016,ReferenceUSA,0, , ,42.31525100,-71.09891400,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000B3F5CD90B315BF919CE3A411
5967,LA Perlita,351 Main St, ,Fitchburg,MA,01420,Unverified,2016,ReferenceUSA,0, , ,42.58245600,-71.79735600,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000008DDFBEECAE158ED0F8FDA611
5968,LA Reina Market,299 W 6th St, ,Lowell,MA,01850,Unverified,2016,ReferenceUSA,0, , ,42.65695900,-71.31176200,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000095B2BCE8B115B29ED0CCA711
5969,LA Sonrisa Market Inc,4 May St # B, ,Worcester,MA,01610,Unverified,2016,ReferenceUSA,0, , ,42.25487700,-71.81470900,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000B886D0DDAE15B8C1FDA2A411
5970,LA Superette Inc,35 Bridge St, ,Lowell,MA,01852,Unverified,2016,ReferenceUSA,0, , ,42.64623100,-71.30674500,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000081EBB5ECB1158FD0A2C1A711
5971,LA Union Grocery Store,3999 Washington St, ,Roslindale,MA,02131,Unverified,2016,ReferenceUSA,0, , ,42.29278900,-71.12165300,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000008098EBFEB215908BACCBA411
5972,LA Utuadena Market,11 Concord St, ,Lowell,MA,01852,Unverified,2016,ReferenceUSA,0, , ,42.64162000,-71.30169100,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000B09CB1F0B115B7C3B2BCA711
5973,LA Vecina Market,479 Market St, ,Lowell,MA,01854,Unverified,2016,ReferenceUSA,0, , ,42.64646900,-71.31678900,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000008AA7C8E4B115BED6C0C1A711
5974,Ladijane's Market,68 Madison St, ,Worcester,MA,01608,Unverified,2016,ReferenceUSA,0, , ,42.25804300,-71.80286100,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000094FFFAE6AE15B7BBA6A6A411
5975,Lafayette Market,183 Lafayette St # A, ,Salem,MA,01970,Unverified,2016,ReferenceUSA,0, , ,42.51958300,-70.89611900,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000B983C1AEB41584E7CDBCA611
5976,Lakeville Market,71 Main St, ,Lakeville,MA,02347,Verified,2016,ReferenceUSA,0, , ,41.87057900,-70.93166900,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000008ED69D97B415B18FFA8CA111
5977,Lakeville Market Inc,258 Park St, ,Attleboro,MA,02703,Unverified,2016,ReferenceUSA,0, , ,41.94236600,-71.27035500,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000AFE5F18AB21592C2DED7A111
5978,Lakomka,183 Chestnut Hill Ave, ,Brighton,MA,02135,Unverified,2016,ReferenceUSA,0, , ,42.34140500,-71.15470500,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000088A0D1E4B215A0E3DDFEA411
5979,Lala's Supermarket,1244 River St, ,Hyde Park,MA,02136,Unverified,2016,ReferenceUSA,0, , ,42.25585700,-71.12337200,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000009DA1D4FDB21581E59BA4A411
5980,Lamarche Supermarket Inc,334 Lawrence St, ,Lawrence,MA,01841,Unverified,2016,ReferenceUSA,0, , ,42.72024100,-71.17006700,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000AF9981D7B21586C88090A811
5981,Lambert's Farm Market,271 Cotuit Rd, ,Sandwich,MA,02563,Verified,2016,ReferenceUSA,0, , ,41.70281900,-70.48527700,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000A893DFFAB615ACC0C6DE9F11
5982,Lambert's Haymarket South,1200 Bedford St, ,Abington,MA,02351,Unverified,2016,ReferenceUSA,0, , ,42.13629300,-70.95095400,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000009BB79386B415A384A7A6A311
5983,Lambert's Marketplace,682 Tremont St, ,Boston,MA,02118,Unverified,2016,ReferenceUSA,0, , ,42.34099200,-71.07667100,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000090F6FAA1B3159B94C9FEA411
5984,Lambs & Thyme Home Div,1472 Pleasant St, ,Athol,MA,01331,Unverified,2016,ReferenceUSA,0, , ,42.56834800,-72.21878300,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000009AB0B9A2AC15AC90FBF0A611
5985,Landy's Market,1417 Broadway, ,Raynham,MA,02767,Verified,2016,ReferenceUSA,0, , ,41.96651200,-71.06657300,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000097E3F4ABB31595BCF8F1A111
5986,Larry's II,165 Adams St, ,Newton,MA,02458,Unverified,2016,ReferenceUSA,0, , ,42.35908300,-71.20122300,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000083CF81C0B2158F89A991A511
5987,Las America Market,513 Hampshire St, ,Lawrence,MA,01841,Verified,2016,ReferenceUSA,0, , ,42.71962900,-71.17156400,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000009EEBEBD5B2159BFFAC8FA811
5988,Las Americas Market,970 Blue Hill Ave, ,Dorchester Ctr,MA,02124,Verified,2016,ReferenceUSA,0, , ,42.29086800,-71.08890700,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000B3EFCC98B31588F1B6C9A411
5989,Las Villas Market,78 Mozart St, ,Jamaica Plain,MA,02130,Verified,2016,ReferenceUSA,0, , ,42.32004700,-71.10398400,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000B0D9CC8CB3158A85A4E8A411
5990,Latino Americas Food Market,501 Medford St, ,Somerville,MA,02145,Verified,2016,ReferenceUSA,0, , ,42.39620600,-71.10322500,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000A382E98CB3158BE7FAB8A511
5991,Laurel Hill Foods,71 Hampden Rd, ,Mansfield,MA,02048,Unverified,2016,ReferenceUSA,0, , ,42.01827000,-71.23493500,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000A994D3A6B2159B969CA8A211
5992,Lazona Supermarket,24 Fort Pleasant Ave, ,Springfield,MA,01108,Verified,2016,ReferenceUSA,0, , ,42.08972500,-72.57728300,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000088C6AB83AA15A0C0F9F8A211
5993,Le Leon Rojo Supermarket,352 Hampshire St, ,Lawrence,MA,01841,Verified,2016,ReferenceUSA,0, , ,42.71393500,-71.17126500,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000093DB8CD6B215A3FDA889A811
5994,Lebanon Market,298 Lebanon St, ,Malden,MA,02148,Unverified,2016,ReferenceUSA,0, , ,42.43882400,-71.04789600,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000AC8783B8B3159B90A9E6A511
5995,Lee's II Market,1383 Commonwealth Ave, ,Allston,MA,02134,Verified,2016,ReferenceUSA,0, , ,42.34867500,-71.13752200,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000B5BE8DF2B2159CD8BE86A511
5996,Leo Grocery Store Corp,573 Talbot Ave, ,Dorchester Ctr,MA,02124,Unverified,2016,ReferenceUSA,0, , ,42.28579700,-71.06453600,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000ACE6E5ABB315AABF93C4A411
5997,Leo's,573 Talbot Ave, ,Dorchester Ctr,MA,02124,Unverified,2016,ReferenceUSA,0, , ,42.28579700,-71.06453600,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000ACE6E5ABB315AABF93C4A411
5998,Leoury's Market Inc,101 Union St, ,Lawrence,MA,01841,Unverified,2016,ReferenceUSA,0, , ,42.71150000,-71.15344000,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000091C184E4B21588ECE586A811
5999,Lexington Food & Deli,586 Massachusetts Ave, ,Acton,MA,01720,Unverified,2016,ReferenceUSA,0, , ,42.47609800,-71.47396400,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000ABAAD9E9B01588A3EF8CA611
6000,Li'l Audrey's,395 Wilbur Ave, ,Swansea,MA,02777,Unverified,2016,ReferenceUSA,0, , ,41.73208300,-71.20730100,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000099A3C2BDB215AEDF93F99F11
6001,Li'l Audrey's Country Market,395 Wilbur Ave, ,Swansea,MA,02777,Unverified,2016,ReferenceUSA,0, , ,41.73208300,-71.20730100,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000099A3C2BDB215AEDF93F99F11
6002,Li'l Peach,210 Boston Rd, ,Chelmsford,MA,01824,Unverified,2016,ReferenceUSA,0, , ,42.57925300,-71.33995600,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000009EA4CAD2B115B4BEA1FAA611
6003,Li'l Peach,783 Centre St, ,Jamaica Plain,MA,02130,Unverified,2016,ReferenceUSA,0, , ,42.30968600,-71.11577000,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000BB8AB183B3159AE3A1DDA411
6004,Life Lessons Prof Organizers,Cambridge, ,Cambridge,MA,02138,Unverified,2016,ReferenceUSA,0, , ,42.36579600,-71.11583400,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000B0AE8883B31593D7D998A511
6005,Lil Caffe Italy LLC,178 Salem St, ,Boston,MA,02113,Unverified,2016,ReferenceUSA,0, , ,42.36651700,-71.05478300,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000BEC782B3B3158EA6D999A511
6006,Lily's Market,526 Chestnut St, ,Springfield,MA,01107,Unverified,2016,ReferenceUSA,0, , ,42.11532300,-72.59987900,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000B6BFEEF1A915B185A594A311
6007,Lincoln Market,200 Essex St, ,Lynn,MA,01902,Verified,2016,ReferenceUSA,0, , ,42.47144400,-70.93453300,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000909ADF90B4159E88B489A611
6008,Linden Market,455 Lynn St, ,Malden,MA,02148,Verified,2016,ReferenceUSA,0, , ,42.43170700,-71.02563200,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000008ABFC4C9B31595A2F0DEA511
6009,Liriano's Market,117 Blue Hill Ave, ,Roxbury,MA,02119,Unverified,2016,ReferenceUSA,0, , ,42.32104400,-71.07763400,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000087BAA7A1B3158CF9B7E9A411
6010,Lisa Market,95 School St, ,Chicopee,MA,01013,Unverified,2016,ReferenceUSA,0, , ,42.14664600,-72.61013800,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000009F9A9AEAA915BE86C9B5A311
6011,Little India,438 Somerville Ave, ,Somerville,MA,02143,Verified,2016,ReferenceUSA,0, , ,42.38134900,-71.10244300,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000AE80C18DB31580D99CA9A511
6012,Little Market,276 Great Rd, ,Acton,MA,01720,Unverified,2016,ReferenceUSA,0, , ,42.49601000,-71.41721300,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000BE949796B11595F3FEA1A611
6013,Little Market,66 Shirley Ave, ,Revere,MA,02151,Unverified,2016,ReferenceUSA,0, , ,42.40853600,-70.99797100,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000086B4B1DFB31589B2BAC6A511
6014,Little Shop,17 Bird St, ,Foxboro,MA,02035,Unverified,2016,ReferenceUSA,0, , ,42.06587800,-71.24957100,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000081B9F89AB215BEC7CEDAA211
6015,Little White Market & Catering,5 Depot St, ,Hopedale,MA,01747,Verified,2016,ReferenceUSA,0, , ,42.12910300,-71.54044400,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000009F8BB2B5B015A7DAA69DA311
6016,Littleton Common Market,46 King St, ,Littleton,MA,01460,Unverified,2016,ReferenceUSA,0, , ,42.53934700,-71.50778100,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000094D697CFB015A7A0EFCFA611
6017,Llanera Supermarket,260 E 8th St, ,South Boston,MA,02127,Verified,2016,ReferenceUSA,0, , ,42.33208500,-71.04980300,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000008BF98FB7B315B8A79FF5A411
6018,LLC Fresh Mart,222b Broadway, ,Cambridge,MA,02139,Verified,2016,ReferenceUSA,0, , ,42.36651800,-71.09405000,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000A2A59694B31585DDC599A511
6019,Lloyd's Market,4 Hartley Rd, ,Rochester,MA,02770,Verified,2016,ReferenceUSA,0, , ,41.74252700,-70.86847800,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000090E5A1CAB415B299D685A011
6020,Lloyd's Market Of Rochester,100 Robinson Rd, ,Rochester,MA,02770,Unverified,2016,ReferenceUSA,0, , ,41.74111200,-70.87040500,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000008CC5DFC8B415B6F49484A011
6021,Ln'a Duzz,315 Pleasant St, ,Worcester,MA,01609,Unverified,2016,ReferenceUSA,0, , ,42.26418500,-71.81291200,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000087D889DFAE1598F3EAACA411
6022,Locke Stock & Barrel,265 Stockbridge Rd, ,Great Barrington,MA,01230,Verified,2016,ReferenceUSA,0, , ,42.20882600,-73.34670800,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000095948CA7A51589ECBD81A411
6023,Lola's Local Food Lab,317b Main St, ,Wellfleet,MA,02667,Verified,2016,ReferenceUSA,0, , ,41.92596000,-70.01861600,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000095F283E9B9159AC5A5D0A111
6024,Los Amigos Supermarket,122 Lafayette St, ,Salem,MA,01970,Verified,2016,ReferenceUSA,0, , ,42.51784400,-70.89333300,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000008494DAB0B415BAFEE3BAA611
6025,Los Hernanos Supermarket,64 Franklin St # A, ,Lynn,MA,01902,Unverified,2016,ReferenceUSA,0, , ,42.46591200,-70.95552200,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000BA8AA980B415B4A0B883A611
6026,Los Mayinbe Market,891 Broadway, ,Chelsea,MA,02150,Unverified,2016,ReferenceUSA,0, , ,42.39942700,-71.02232400,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000A8A4A9CCB315909ED9BCA511
6027,Los Peluche Market,100 Union St, ,Lynn,MA,01902,Unverified,2016,ReferenceUSA,0, , ,42.46753600,-70.94026100,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000095D9A38CB41597B09E85A611
6028,Los Primos Food Ctr,289 Essex St, ,Lynn,MA,01902,Verified,2016,ReferenceUSA,0, , ,42.47043000,-70.93790500,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000BFCF8D8EB4158DABA888A611
6029,Los Primos Grocery & Deli,72 Curve St, ,Springfield,MA,01104,Unverified,2016,ReferenceUSA,0, , ,42.14964700,-72.54161000,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000008A8DA1A0AA15B7DB88B8A311
6030,Los Primos Grocery & Deli,98 Fort Pleasant Ave, ,Springfield,MA,01108,Unverified,2016,ReferenceUSA,0, , ,42.08778300,-72.57619700,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000095F29584AA15B4EAF0F6A211
6031,Lostresenuno,75 Russell St, ,Worcester,MA,01609,Unverified,2016,ReferenceUSA,0, , ,42.26512700,-71.81506100,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000092DDB1DDAE15BFB5EBADA411
6032,Lotte Market,297 Massachusetts Ave, ,Cambridge,MA,02139,Unverified,2016,ReferenceUSA,0, , ,42.36216100,-71.09816000,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000B9E8FB90B3159680F594A511
6033,Louis Market,5 Adams St, ,Sagamore,MA,02561,Unverified,2016,ReferenceUSA,0, , ,41.77346400,-70.53970600,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000AEB1D9CEB61583FCEFA8A011
6034,Low Price Supermarket,1650 Main St, ,Brockton,MA,02301,Unverified,2016,ReferenceUSA,0, , ,42.05286900,-71.01156600,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000081CBEFD6B315B6FAD2CDA211
6035,Lowe's Pay N Save,10 Causeway St, ,Boston,MA,02222,Unverified,2016,ReferenceUSA,0, , ,42.36516500,-71.06309600,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000009CD1BFACB31587D49D98A511
6036,LP Foods Inc,2 Florida St # 1, ,Maynard,MA,01754,Unverified,2016,ReferenceUSA,0, , ,42.43151300,-71.45632600,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C0000000100000091F0C6F7B015A4C1D2DDA511
6037,LP Market,96 Highland Ave, ,Somerville,MA,02143,Verified,2016,ReferenceUSA,0, , ,42.38673900,-71.09903400,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000009DA19490B3159291F9AEA511
6038,LSM,60 Thoreau St # 267, ,Concord,MA,01742,Unverified,2016,ReferenceUSA,0, , ,42.45712400,-71.35798700,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000BBFAD6C4B115BFFDEDF8A511
6039,Lt Market LLC,117 Princeton St, ,Medford,MA,02155,Unverified,2016,ReferenceUSA,0, , ,42.40502400,-71.11278200,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000009F8BA385B315A984A2C2A511
6040,Luchos Market,42 Maverick St, ,Boston,MA,02128,Unverified,2016,ReferenceUSA,0, , ,42.37132100,-71.04155000,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C000000010000008CD0B1BDB315A8DCEB9EA511
6041,Lucielrn Market Inc,58 Oakland Ave, ,Methuen,MA,01844,Unverified,2016,ReferenceUSA,0, , ,42.72091400,-71.18804700,Supermarkets/Other Grocery (Exc Convenience) Strs,2400000001000000010004006A6900000C00000001000000B28BFBC8B2159587D590A811
