datetime,temperature (degC),wind_speed (m/s),surface_solar_radiation (W/m^2),relative_humidity (0-1),surface_pressure (Pa),total_precipitation (mm of water equivalent),latitude,longitude
2014-05-27,23.81,2.46,317,0.62,95979,0.02,41.9528,-97.1369
2014-05-28,23.56,3.19,319,0.57,96096,0.0,41.9528,-97.1369
2014-05-29,24.94,3.46,279,0.6,96094,0.04,41.9528,-97.1369
2014-05-30,25.11,4.1,266,0.61,96033,0.05,41.9528,-97.1369
2014-05-31,23.77,4.56,195,0.67,95500,0.6,41.9528,-97.1369
2014-06-01,19.88,3.59,325,0.71,95587,1.01,41.9528,-97.1369
2014-06-02,19.79,2.59,201,0.69,95838,1.27,41.9528,-97.1369
2014-06-03,19.07,3.56,165,0.84,95465,1.08,41.9528,-97.1369
2014-06-04,20.63,1.47,226,0.77,95621,0.02,41.9528,-97.1369
2014-06-05,22.12,1.02,325,0.67,95770,0.01,41.9528,-97.1369
2014-06-06,18.42,3.07,204,0.72,95913,0.45,41.9528,-97.1369
2014-06-07,16.04,2.41,183,0.74,96250,0.02,41.9528,-97.1369
2014-06-08,16.87,2.92,125,0.86,95873,0.39,41.9528,-97.1369
2014-06-09,18.75,1.77,272,0.69,95760,0.0,41.9528,-97.1369
2014-06-10,21.28,4.14,305,0.61,95421,0.0,41.9528,-97.1369
2014-06-11,19.11,5.64,317,0.58,95896,0.01,41.9528,-97.1369
2014-06-12,16.44,1.93,355,0.47,96166,0.0,41.9528,-97.1369
2014-06-13,21.81,7.23,226,0.57,95099,0.09,41.9528,-97.1369
2014-06-14,20.03,3.07,328,0.72,94985,1.97,41.9528,-97.1369
2014-06-15,21.42,6.11,228,0.73,95387,0.59,41.9528,-97.1369
2014-06-16,24.4,6.1,149,0.81,94778,9.47,41.9528,-97.1369
2014-04-21,11.65,1.8,291,0.42,96487,0.0,41.9797,-97.0198
2014-04-22,14.52,8.31,260,0.46,95505,0.09,41.9797,-97.0198
2014-04-23,13.31,1.42,249,0.63,95076,1.09,41.9797,-97.0198
2014-04-24,13.89,1.38,304,0.43,95448,0.0,41.9797,-97.0198
2014-04-25,16.69,5.08,271,0.48,95097,0.0,41.9797,-97.0198
2014-04-26,16.99,7.68,87,0.75,94111,0.96,41.9797,-97.0198
2014-04-27,14.53,5.05,222,0.76,93667,0.21,41.9797,-97.0198
2014-04-28,6.99,7.69,79,0.89,94681,0.58,41.9797,-97.0198
2014-04-29,5.67,7.74,154,0.74,95815,0.09,41.9797,-97.0198
2014-04-30,6.76,7.56,147,0.71,95942,0.02,41.9797,-97.0198
2014-05-01,10.22,3.53,254,0.55,95725,0.0,41.9797,-97.0198
2014-05-02,13.19,2.26,289,0.5,95767,0.06,41.9797,-97.0198
2014-05-03,12.02,5.25,285,0.58,95923,0.02,41.9797,-97.0198
2014-05-04,13.42,3.98,322,0.58,95642,0.0,41.9797,-97.0198
2014-05-05,15.93,4.84,288,0.57,95184,0.0,41.9797,-97.0198
2014-05-06,20.83,2.45,295,0.58,94593,0.0,41.9797,-97.0198
2014-05-07,17.87,1.18,274,0.73,94831,0.05,41.9797,-97.0198
2014-05-08,11.74,5.47,302,0.52,95500,0.0,41.9797,-97.0198
2014-05-09,18.36,4.17,299,0.38,95281,0.01,41.9797,-97.0198
2014-05-10,15.97,3.97,107,0.59,95347,0.59,41.9797,-97.0198
2014-05-11,9.93,7.1,38,0.91,95426,1.21,41.9797,-97.0198
2014-05-12,9.22,6.97,291,0.59,96588,0.0,41.9797,-97.0198
2014-05-13,10.3,2.26,302,0.47,96878,0.05,41.9797,-97.0198
2014-05-14,7.57,5.16,271,0.49,96764,0.0,41.9797,-97.0198
2014-05-15,6.07,0.32,242,0.56,96497,0.0,41.9797,-97.0198
2014-05-16,10.23,1.19,315,0.46,96510,0.0,41.9797,-97.0198
2014-05-17,14.17,4.82,312,0.45,96300,0.0,41.9797,-97.0198
2014-05-18,20.35,6.18,204,0.55,95318,0.0,41.9797,-97.0198
2014-05-19,21.6,3.94,273,0.63,95443,0.05,41.9797,-97.0198
2014-05-20,20.06,4.68,322,0.47,96087,0.0,41.9797,-97.0198
2014-05-21,17.99,2.42,249,0.53,96598,0.01,41.9797,-97.0198
2014-05-22,19.67,2.91,316,0.52,96612,0.0,41.9797,-97.0198
2014-05-23,21.51,4.03,259,0.46,96375,0.02,41.9797,-97.0198
2014-05-24,21.27,3.75,164,0.71,96024,0.17,41.9797,-97.0198
2014-05-25,22.59,3.15,268,0.69,95881,0.03,41.9797,-97.0198
2014-05-26,24.0,1.75,303,0.55,95887,0.01,41.9797,-97.0198
2014-05-27,23.72,2.49,321,0.63,96078,0.02,41.9797,-97.0198
2014-05-28,23.41,3.18,310,0.58,96197,0.0,41.9797,-97.0198
2014-05-29,24.91,3.43,278,0.61,96196,0.04,41.9797,-97.0198
2014-05-30,25.02,4.08,266,0.62,96135,0.04,41.9797,-97.0198
2014-05-31,23.76,4.63,197,0.68,95600,0.46,41.9797,-97.0198
2014-06-01,19.87,3.64,324,0.71,95675,1.2,41.9797,-97.0198
2014-06-02,19.71,2.5,200,0.69,95942,1.15,41.9797,-97.0198
2014-06-03,19.12,3.61,169,0.83,95563,1.14,41.9797,-97.0198
2014-06-04,20.58,1.6,227,0.77,95719,0.02,41.9797,-97.0198
2014-06-05,22.11,1.06,324,0.69,95866,0.01,41.9797,-97.0198
2014-06-06,18.54,3.0,203,0.73,96003,0.42,41.9797,-97.0198
2014-06-07,16.11,2.44,185,0.74,96347,0.02,41.9797,-97.0198
2014-06-08,17.05,2.82,126,0.85,95972,0.33,41.9797,-97.0198
2014-06-09,18.87,1.86,277,0.68,95854,0.0,41.9797,-97.0198
2014-06-10,21.32,4.08,309,0.61,95523,0.0,41.9797,-97.0198
2014-06-11,19.21,5.59,315,0.58,95979,0.01,41.9797,-97.0198
2014-06-12,16.49,1.8,356,0.47,96266,0.0,41.9797,-97.0198
2014-06-13,21.71,7.25,226,0.57,95214,0.11,41.9797,-97.0198
2014-06-14,20.15,3.06,326,0.73,95072,1.73,41.9797,-97.0198
2014-06-15,21.31,6.14,225,0.74,95490,0.72,41.9797,-97.0198
2014-06-16,23.51,6.97,133,0.86,94867,12.03,41.9797,-97.0198
2014-04-21,11.47,1.74,293,0.43,96597,0.0,42.0908,-96.931
2014-04-22,14.18,8.27,258,0.48,95631,0.1,42.0908,-96.931
2014-04-23,13.1,1.21,240,0.65,95179,0.97,42.0908,-96.931
2014-04-24,13.84,1.22,304,0.43,95552,0.0,42.0908,-96.931
2014-04-25,16.56,5.25,267,0.48,95226,0.0,42.0908,-96.931
2014-04-26,16.62,7.84,83,0.75,94249,0.87,42.0908,-96.931
2014-04-27,14.46,5.41,194,0.81,93793,0.39,42.0908,-96.931
2014-04-28,6.82,7.55,76,0.9,94795,0.61,42.0908,-96.931
2014-04-29,5.59,7.71,148,0.75,95905,0.09,42.0908,-96.931
2014-04-30,6.68,7.54,141,0.72,96033,0.03,42.0908,-96.931
2014-05-01,10.19,3.61,253,0.55,95816,0.0,42.0908,-96.931
2014-05-02,13.08,2.41,287,0.5,95868,0.07,42.0908,-96.931
2014-05-03,11.75,5.07,285,0.58,96052,0.02,42.0908,-96.931
2014-05-04,13.3,3.9,321,0.58,95765,0.0,42.0908,-96.931
2014-05-05,15.77,4.89,288,0.57,95311,0.0,42.0908,-96.931
2014-05-06,20.66,2.68,292,0.59,94714,0.0,42.0908,-96.931
2014-05-07,17.85,1.26,268,0.73,94935,0.04,42.0908,-96.931
2014-05-08,11.77,5.63,302,0.53,95587,0.0,42.0908,-96.931
2014-05-09,18.05,4.08,293,0.4,95387,0.01,42.0908,-96.931
2014-05-10,15.86,3.81,113,0.61,95469,0.52,42.0908,-96.931
2014-05-11,10.07,6.99,38,0.92,95523,1.23,42.0908,-96.931
2014-05-12,9.21,7.05,291,0.6,96682,0.0,42.0908,-96.931
2014-05-13,10.34,2.33,303,0.47,96980,0.05,42.0908,-96.931
2014-05-14,7.4,5.2,265,0.5,96873,0.0,42.0908,-96.931
2014-05-15,6.0,0.55,251,0.56,96606,0.0,42.0908,-96.931
2014-05-16,10.23,1.31,315,0.46,96611,0.0,42.0908,-96.931
2014-05-17,14.24,4.85,314,0.44,96406,0.0,42.0908,-96.931
2014-05-18,20.13,6.15,193,0.55,95436,0.0,42.0908,-96.931
2014-05-19,21.41,3.69,280,0.63,95557,0.05,42.0908,-96.931
2014-05-20,19.86,4.59,320,0.48,96200,0.0,42.0908,-96.931
2014-05-21,17.92,2.33,253,0.53,96712,0.0,42.0908,-96.931
2014-05-22,19.6,2.88,319,0.52,96723,0.0,42.0908,-96.931
2014-05-23,21.48,4.01,257,0.45,96485,0.01,42.0908,-96.931
2014-05-24,21.19,3.76,163,0.7,96134,0.15,42.0908,-96.931
2014-05-25,22.5,3.13,263,0.7,95986,0.05,42.0908,-96.931
2014-05-26,23.74,1.72,303,0.57,95995,0.03,42.0908,-96.931
2014-05-27,23.48,2.54,325,0.64,96191,0.02,42.0908,-96.931
2014-05-28,23.18,3.19,302,0.59,96310,0.0,42.0908,-96.931
2014-05-29,24.8,3.46,280,0.62,96306,0.05,42.0908,-96.931
2014-05-30,24.89,4.11,267,0.64,96241,0.06,42.0908,-96.931
2014-05-31,23.38,4.68,194,0.7,95702,0.67,42.0908,-96.931
2014-06-01,19.84,3.76,325,0.72,95765,1.15,42.0908,-96.931
2014-06-02,19.28,2.3,194,0.7,96058,0.97,42.0908,-96.931
2014-06-03,19.03,3.55,179,0.82,95679,1.21,42.0908,-96.931
2014-06-04,20.56,1.74,235,0.77,95827,0.03,42.0908,-96.931
2014-06-05,21.94,1.12,324,0.68,95970,0.01,42.0908,-96.931
2014-06-06,18.45,2.99,200,0.73,96109,0.37,42.0908,-96.931
2014-06-07,16.09,2.47,188,0.73,96458,0.02,42.0908,-96.931
2014-06-08,16.87,2.74,117,0.85,96092,0.42,42.0908,-96.931
2014-06-09,18.91,1.8,279,0.68,95963,0.0,42.0908,-96.931
2014-06-10,21.34,4.07,312,0.61,95628,0.0,42.0908,-96.931
2014-06-11,19.14,5.59,314,0.58,96075,0.01,42.0908,-96.931
2014-06-12,16.46,1.73,356,0.46,96371,0.0,42.0908,-96.931
2014-06-13,21.55,7.19,228,0.57,95329,0.09,42.0908,-96.931
2014-06-14,20.18,3.11,321,0.73,95164,1.94,42.0908,-96.931
2014-06-15,21.14,6.21,222,0.74,95591,1.08,42.0908,-96.931
2014-06-16,22.62,7.31,106,0.9,94992,13.71,42.0908,-96.931
2014-04-21,11.41,1.69,294,0.44,96702,0.0,42.127,-96.8686
2014-04-22,14.03,8.21,256,0.48,95748,0.11,42.127,-96.8686
2014-04-23,12.97,1.11,234,0.66,95281,0.94,42.127,-96.8686
2014-04-24,13.76,1.18,304,0.43,95653,0.0,42.127,-96.8686
2014-04-25,16.53,5.3,266,0.48,95338,0.0,42.127,-96.8686
2014-04-26,16.48,7.91,82,0.75,94367,0.85,42.127,-96.8686
2014-04-27,14.45,5.58,183,0.82,93904,0.46,42.127,-96.8686
2014-04-28,6.8,7.45,74,0.9,94895,0.63,42.127,-96.8686
2014-04-29,5.57,7.67,146,0.76,95999,0.1,42.127,-96.8686
2014-04-30,6.67,7.53,138,0.72,96128,0.03,42.127,-96.8686
2014-05-01,10.22,3.63,253,0.55,95912,0.0,42.127,-96.8686
2014-05-02,13.07,2.46,285,0.5,95967,0.08,42.127,-96.8686
2014-05-03,11.7,4.98,286,0.58,96164,0.02,42.127,-96.8686
2014-05-04,13.29,3.86,320,0.58,95873,0.0,42.127,-96.8686
2014-05-05,15.75,4.91,288,0.56,95421,0.0,42.127,-96.8686
2014-05-06,20.67,2.78,291,0.59,94819,0.0,42.127,-96.8686
2014-05-07,17.95,1.27,267,0.73,95034,0.05,42.127,-96.8686
2014-05-08,11.83,5.69,303,0.53,95681,0.0,42.127,-96.8686
2014-05-09,17.91,4.04,291,0.41,95491,0.02,42.127,-96.8686
2014-05-10,15.86,3.72,114,0.61,95574,0.5,42.127,-96.8686
2014-05-11,10.25,6.84,38,0.92,95615,1.25,42.127,-96.8686
2014-05-12,9.24,7.06,292,0.6,96778,0.0,42.127,-96.8686
2014-05-13,10.39,2.36,304,0.47,97081,0.05,42.127,-96.8686
2014-05-14,7.37,5.23,262,0.5,96976,0.0,42.127,-96.8686
2014-05-15,5.99,0.68,255,0.56,96711,0.0,42.127,-96.8686
2014-05-16,10.21,1.35,315,0.45,96713,0.0,42.127,-96.8686
2014-05-17,14.27,4.84,315,0.44,96512,0.0,42.127,-96.8686
2014-05-18,20.03,6.14,188,0.55,95546,0.0,42.127,-96.8686
2014-05-19,21.36,3.57,282,0.64,95659,0.05,42.127,-96.8686
2014-05-20,19.82,4.55,321,0.49,96301,0.0,42.127,-96.8686
2014-05-21,17.89,2.28,254,0.53,96817,0.0,42.127,-96.8686
2014-05-22,19.57,2.88,321,0.52,96827,0.0,42.127,-96.8686
2014-05-23,21.45,3.98,254,0.45,96590,0.01,42.127,-96.8686
2014-05-24,21.15,3.75,160,0.7,96239,0.13,42.127,-96.8686
2014-05-25,22.44,3.11,261,0.71,96088,0.07,42.127,-96.8686
2014-05-26,23.62,1.69,302,0.59,96097,0.03,42.127,-96.8686
2014-05-27,23.39,2.56,327,0.65,96295,0.01,42.127,-96.8686
2014-05-28,23.07,3.17,297,0.6,96415,0.0,42.127,-96.8686
2014-05-29,24.78,3.46,281,0.62,96409,0.06,42.127,-96.8686
2014-05-30,24.83,4.1,267,0.65,96344,0.07,42.127,-96.8686
2014-05-31,23.3,4.69,193,0.71,95803,0.73,42.127,-96.8686
2014-06-01,19.85,3.78,325,0.72,95859,1.14,42.127,-96.8686
2014-06-02,19.17,2.19,192,0.7,96163,0.86,42.127,-96.8686
2014-06-03,19.06,3.5,184,0.82,95783,1.29,42.127,-96.8686
2014-06-04,20.55,1.82,237,0.76,95930,0.03,42.127,-96.8686
2014-06-05,21.92,1.15,323,0.69,96071,0.01,42.127,-96.8686
2014-06-06,18.49,2.97,199,0.73,96208,0.34,42.127,-96.8686
2014-06-07,16.14,2.47,191,0.73,96562,0.01,42.127,-96.8686
2014-06-08,16.92,2.69,115,0.85,96198,0.42,42.127,-96.8686
2014-06-09,18.99,1.8,281,0.68,96065,0.0,42.127,-96.8686
2014-06-10,21.38,4.05,314,0.61,95731,0.0,42.127,-96.8686
2014-06-11,19.17,5.57,312,0.58,96169,0.02,42.127,-96.8686
2014-06-12,16.5,1.65,356,0.46,96474,0.0,42.127,-96.8686
2014-06-13,21.5,7.16,228,0.56,95438,0.09,42.127,-96.8686
2014-06-14,20.25,3.1,319,0.73,95259,1.98,42.127,-96.8686
2014-06-15,21.1,6.2,220,0.74,95693,1.24,42.127,-96.8686
2014-06-16,22.56,7.45,96,0.9,95091,13.99,42.127,-96.8686
2014-04-23,12.76,2.45,274,0.54,95402,0.01,44.0372,-98.4032
2014-04-24,12.61,1.28,310,0.36,95670,0.0,44.0372,-98.4032
2014-04-25,14.19,6.88,278,0.45,95472,0.0,44.0372,-98.4032
2014-04-26,12.3,8.28,123,0.67,94511,1.41,44.0372,-98.4032
2014-04-27,10.6,5.99,71,0.93,94330,0.78,44.0372,-98.4032
2014-04-28,5.6,7.06,91,0.84,95563,0.35,44.0372,-98.4032
2014-04-29,5.91,7.66,137,0.61,96313,0.03,44.0372,-98.4032
2014-04-30,6.87,6.86,165,0.7,96337,0.07,44.0372,-98.4032
2014-05-01,9.58,3.89,295,0.55,95892,0.0,44.0372,-98.4032
2014-05-02,10.02,2.37,220,0.58,96064,0.12,44.0372,-98.4032
2014-05-03,8.09,3.8,267,0.61,96423,0.18,44.0372,-98.4032
2014-05-04,10.52,2.98,309,0.57,96118,0.01,44.0372,-98.4032
2014-05-05,14.05,4.48,260,0.58,95572,0.03,44.0372,-98.4032
2014-05-06,14.78,3.22,157,0.69,95213,0.5,44.0372,-98.4032
2014-05-07,10.18,5.3,59,0.86,95390,0.37,44.0372,-98.4032
2014-05-08,9.58,4.87,265,0.64,95660,0.05,44.0372,-98.4032
2014-05-09,13.39,2.05,256,0.54,95433,0.05,44.0372,-98.4032
2014-05-10,11.99,3.33,154,0.73,95883,0.32,44.0372,-98.4032
2014-05-11,6.91,7.74,38,0.9,96156,0.5,44.0372,-98.4032
2014-05-12,8.18,6.3,281,0.6,96907,0.07,44.0372,-98.4032
2014-05-13,8.22,2.38,338,0.56,97150,0.0,44.0372,-98.4032
2014-05-14,5.04,3.49,276,0.56,97214,0.0,44.0372,-98.4032
2014-05-15,5.99,1.78,299,0.56,96762,0.0,44.0372,-98.4032
2014-05-16,10.72,2.92,317,0.46,96645,0.0,44.0372,-98.4032
2014-05-17,15.25,5.31,299,0.5,96236,0.0,44.0372,-98.4032
2014-05-18,20.33,5.27,258,0.53,95312,0.0,44.0372,-98.4032
2014-05-19,18.85,2.54,308,0.57,95826,0.0,44.0372,-98.4032
2014-05-20,15.81,3.5,276,0.58,96567,0.03,44.0372,-98.4032
2014-05-21,16.78,2.38,292,0.53,96913,0.01,44.0372,-98.4032
2014-05-22,20.86,4.14,323,0.46,96766,0.0,44.0372,-98.4032
2014-05-23,22.32,4.94,260,0.45,96469,0.0,44.0372,-98.4032
2014-05-24,22.19,4.2,268,0.5,96143,0.0,44.0372,-98.4032
2014-05-25,21.95,2.2,216,0.7,96032,0.24,44.0372,-98.4032
2014-05-26,23.01,1.96,297,0.67,96124,0.04,44.0372,-98.4032
2014-05-27,22.64,1.69,307,0.63,96399,0.0,44.0372,-98.4032
2014-05-28,24.34,4.62,345,0.5,96416,0.0,44.0372,-98.4032
2014-05-29,25.66,4.57,306,0.5,96325,0.0,44.0372,-98.4032
2014-05-30,22.72,2.38,139,0.69,96273,0.71,44.0372,-98.4032
2014-05-31,21.06,0.84,188,0.81,95730,0.62,44.0372,-98.4032
2014-06-01,19.09,4.75,308,0.73,95855,0.04,44.0372,-98.4032
2014-06-02,15.59,1.4,186,0.79,96207,0.46,44.0372,-98.4032
2014-06-03,17.99,0.75,275,0.78,95998,0.06,44.0372,-98.4032
2014-06-04,20.51,2.15,237,0.73,95891,0.66,44.0372,-98.4032
2014-06-05,19.17,1.46,314,0.66,96153,0.0,44.0372,-98.4032
2014-06-06,14.63,4.75,209,0.66,96577,0.21,44.0372,-98.4032
2014-06-07,14.26,2.85,231,0.68,96728,0.08,44.0372,-98.4032
2014-06-08,15.06,2.29,222,0.7,96535,0.17,44.0372,-98.4032
2014-06-09,17.39,2.9,198,0.72,96143,0.01,44.0372,-98.4032
2014-06-10,20.45,2.75,221,0.68,95615,0.09,44.0372,-98.4032
2014-06-11,16.4,6.03,351,0.55,96346,0.0,44.0372,-98.4032
2014-06-12,16.01,3.85,301,0.45,96383,0.0,44.0372,-98.4032
2014-06-13,20.61,6.0,185,0.6,95239,0.04,44.0372,-98.4032
2014-06-14,19.13,4.33,330,0.68,95297,0.11,44.0372,-98.4032
2014-06-15,19.23,3.26,167,0.68,95560,0.5,44.0372,-98.4032
2014-06-16,20.3,2.9,166,0.87,95385,0.06,44.0372,-98.4032
2014-06-17,24.33,5.81,233,0.79,95408,0.03,44.0372,-98.4032
2014-06-18,30.09,4.55,285,0.66,95286,0.03,44.0372,-98.4032
2015-02-12,-13.17,3.1,102,0.77,99572,0.01,41.8886,-89.2381
2015-02-13,-8.09,5.66,158,0.67,98757,0.01,41.8886,-89.2381
2015-02-14,-16.6,2.23,142,0.63,100333,0.0,41.8886,-89.2381
2015-02-15,-11.98,0.96,153,0.66,99483,0.0,41.8886,-89.2381
2015-02-16,-10.1,3.43,154,0.72,98520,0.01,41.8886,-89.2381
2015-02-17,-14.69,5.3,163,0.69,98551,0.02,41.8886,-89.2381
2015-02-18,-19.39,3.35,184,0.63,99696,0.0,41.8886,-89.2381
2015-02-19,-15.57,3.8,112,0.7,99329,0.02,41.8886,-89.2381
2015-02-20,-5.28,1.44,124,0.75,98408,0.01,41.8886,-89.2381
2015-02-21,-7.46,4.23,167,0.65,99689,0.02,41.8886,-89.2381
2015-02-22,-16.69,2.37,197,0.56,100806,0.0,41.8886,-89.2381
2015-02-23,-10.95,5.64,141,0.63,98676,0.0,41.8886,-89.2381
2015-02-24,-6.98,1.46,111,0.62,98320,0.08,41.8886,-89.2381
2015-02-25,-10.09,4.18,181,0.75,99157,0.16,41.8886,-89.2381
2015-02-26,-18.98,2.29,207,0.68,100355,0.0,41.8886,-89.2381
2015-02-27,-16.37,0.97,199,0.71,100745,0.0,41.8886,-89.2381
2015-02-28,-8.29,1.15,152,0.8,99927,0.02,41.8886,-89.2381
2015-03-01,-7.44,2.36,201,0.7,100059,0.0,41.8886,-89.2381
2015-03-02,-2.07,3.14,65,0.81,98491,0.3,41.8886,-89.2381
2015-03-03,-6.47,4.71,203,0.68,98732,0.0,41.8886,-89.2381
2015-03-04,-13.51,2.59,221,0.62,100028,0.0,41.8886,-89.2381
2015-03-05,-12.63,3.76,215,0.7,99939,0.0,41.8886,-89.2381
2015-03-06,0.24,3.49,208,0.74,98891,0.0,41.8886,-89.2381
2015-03-07,1.36,2.5,105,0.75,99186,0.02,41.8886,-89.2381
2015-03-08,2.97,1.29,217,0.65,99131,0.0,41.8886,-89.2381
2015-03-09,5.25,2.25,183,0.81,98726,0.0,41.8886,-89.2381
2015-03-10,7.0,1.06,218,0.66,99200,0.0,41.8886,-89.2381
2015-03-11,5.87,3.32,222,0.55,100020,0.0,41.8886,-89.2381
2015-03-12,9.23,2.28,212,0.6,99327,0.0,41.8886,-89.2381
2015-03-13,10.28,3.65,209,0.61,98812,0.0,41.8886,-89.2381
2015-03-14,8.16,1.99,196,0.58,99210,0.0,41.8886,-89.2381
2015-03-15,14.77,5.19,199,0.48,98464,0.0,41.8886,-89.2381
2015-03-16,9.04,4.96,224,0.45,99161,0.0,41.8886,-89.2381
2015-03-17,3.34,0.77,196,0.39,99692,0.0,41.8886,-89.2381
2015-03-18,6.0,2.18,165,0.4,99342,0.0,41.8886,-89.2381
2015-03-19,6.45,2.45,181,0.62,98915,0.01,41.8886,-89.2381
2015-03-20,7.68,2.31,236,0.6,98890,0.0,41.8886,-89.2381
2015-03-21,2.72,3.77,178,0.57,99413,0.0,41.8886,-89.2381
2015-03-22,-0.98,5.12,125,0.72,99386,0.38,41.8886,-89.2381
2015-03-23,-1.96,3.76,215,0.78,99388,0.02,41.8886,-89.2381
2015-03-24,2.69,1.37,186,0.82,98427,0.34,41.8886,-89.2381
2015-03-25,2.7,3.86,184,0.64,98702,0.0,41.8886,-89.2381
2015-03-26,-1.01,4.01,263,0.5,99082,0.0,41.8886,-89.2381
2015-03-27,-2.63,0.97,266,0.51,99498,0.0,41.8886,-89.2381
2015-03-28,1.31,5.24,99,0.6,98814,0.13,41.8886,-89.2381
2015-03-29,8.66,4.02,228,0.5,98575,0.0,41.8886,-89.2381
2015-03-30,11.92,2.85,229,0.47,98190,0.01,41.8886,-89.2381
2015-03-31,12.62,3.27,261,0.48,98481,0.0,41.8886,-89.2381
2015-04-01,16.07,3.23,138,0.54,97794,0.5,41.8886,-89.2381
2015-04-02,10.09,4.03,123,0.47,98395,0.07,41.8886,-89.2381
2015-04-03,5.24,3.64,268,0.43,99326,0.0,41.8886,-89.2381
2015-04-04,12.05,4.38,270,0.35,98829,0.0,41.8886,-89.2381
2015-04-05,11.52,2.52,147,0.55,98538,0.0,41.8886,-89.2381
2015-04-06,8.13,5.06,120,0.76,98738,0.14,41.8886,-89.2381
2015-04-07,8.33,3.64,88,0.9,98437,0.93,41.8886,-89.2381
2015-04-08,12.49,2.65,94,0.89,97705,1.46,41.8886,-89.2381
2015-04-09,17.67,3.87,17,0.86,96910,3.04,41.8886,-89.2381
2015-10-28,17.16,1.38,176,0.69,99818,0.0,34.5955,-89.7055
2015-10-29,14.2,1.95,172,0.64,100380,0.0,34.5955,-89.7055
2015-10-30,15.41,3.35,19,0.72,99958,0.73,34.5955,-89.7055
2015-10-31,16.28,1.3,50,0.91,100027,0.07,34.5955,-89.7055
2015-11-01,17.52,1.77,75,0.88,100098,0.06,34.5955,-89.7055
2015-11-02,18.19,1.7,88,0.85,100394,0.01,34.5955,-89.7055
2015-11-03,19.96,0.75,88,0.84,100616,0.04,34.5955,-89.7055
2015-11-04,21.18,2.22,141,0.79,100611,0.0,34.5955,-89.7055
2015-11-05,21.35,2.79,22,0.87,100419,0.66,34.5955,-89.7055
2015-11-06,15.94,2.92,40,0.69,100864,0.07,34.5955,-89.7055
2015-11-07,13.08,4.03,169,0.5,101110,0.0,34.5955,-89.7055
2015-11-08,13.34,1.77,92,0.67,100759,0.0,34.5955,-89.7055
2015-11-09,13.89,0.78,154,0.75,100673,0.0,34.5955,-89.7055
2015-11-10,15.08,2.77,74,0.81,100194,0.01,34.5955,-89.7055
2015-11-11,16.57,3.5,166,0.61,100106,0.2,34.5955,-89.7055
2015-11-12,11.5,2.57,166,0.48,101070,0.0,34.5955,-89.7055
2015-11-13,9.91,1.08,158,0.53,101491,0.0,34.5955,-89.7055
2015-11-14,11.19,1.96,140,0.53,101437,0.0,34.5955,-89.7055
2015-11-15,13.53,2.98,100,0.65,100838,0.06,34.5955,-89.7055
2015-11-16,19.98,6.0,85,0.77,99819,0.2,34.5955,-89.7055
2015-11-17,16.81,3.84,84,0.8,99393,2.52,34.5955,-89.7055
2015-11-18,12.89,1.8,152,0.66,100415,0.0,34.5955,-89.7055
2015-11-19,10.97,2.97,154,0.5,101007,0.0,34.5955,-89.7055
2015-11-20,9.3,0.3,76,0.63,100424,0.02,34.5955,-89.7055
2015-11-21,3.11,3.42,157,0.5,101116,0.0,34.5955,-89.7055
2015-11-22,4.07,1.22,151,0.55,101165,0.0,34.5955,-89.7055
2015-11-23,7.52,1.9,127,0.58,101300,0.0,34.5955,-89.7055
2015-11-24,10.89,3.56,136,0.59,101222,0.0,34.5955,-89.7055
2015-11-25,16.94,4.62,127,0.65,101480,0.0,34.5955,-89.7055
2015-11-26,17.67,4.11,36,0.75,101267,0.06,34.5955,-89.7055
2015-11-27,17.28,2.93,37,0.86,100842,0.59,34.5955,-89.7055
2015-11-28,12.73,0.98,8,0.94,100663,1.44,34.5955,-89.7055
2015-11-29,10.24,0.23,8,0.95,100379,1.01,34.5955,-89.7055
2015-11-30,11.58,1.62,33,0.91,100189,0.55,34.5955,-89.7055
2015-12-01,8.71,2.2,142,0.76,100219,0.0,34.5955,-89.7055
2015-12-02,5.62,2.4,141,0.65,101139,0.0,34.5955,-89.7055
2015-12-03,5.34,2.5,144,0.62,101829,0.0,34.5955,-89.7055
2015-12-04,7.04,2.16,143,0.58,102006,0.0,34.5955,-89.7055
2015-12-05,9.6,1.94,111,0.66,101626,0.0,34.5955,-89.7055
2015-12-06,10.16,1.35,138,0.72,101145,0.0,34.5955,-89.7055
2015-12-07,9.53,1.78,136,0.72,100589,0.0,34.5955,-89.7055
2015-12-08,13.06,3.03,83,0.74,100062,0.02,34.5955,-89.7055
2015-12-09,11.23,2.51,91,0.86,99969,0.0,34.5955,-89.7055
2015-12-10,18.17,3.79,56,0.88,99789,0.1,34.5955,-89.7055
2015-12-11,20.36,4.11,60,0.82,100311,0.01,34.5955,-89.7055
2015-12-12,20.06,5.67,45,0.75,99879,0.01,34.5955,-89.7055
2015-12-13,14.45,5.21,130,0.74,99099,0.88,34.5955,-89.7055
2015-12-14,12.0,1.66,135,0.7,99768,0.0,34.5955,-89.7055
2015-12-15,12.6,2.51,41,0.81,99712,0.4,34.5955,-89.7055
2015-12-16,8.39,2.91,138,0.6,99966,0.05,34.5955,-89.7055
2015-12-17,3.45,2.46,135,0.68,100888,0.0,34.5955,-89.7055
2015-12-18,4.33,1.72,134,0.62,101757,0.0,34.5955,-89.7055
2015-12-19,6.22,3.0,82,0.59,101586,0.0,34.5955,-89.7055
