OBJECTID,SITE_NAME,OWNERSHIP,PROTECTION,TYPECODE,DISTRICT,ACRES,ADDRESS,ZonAgg,TypeLong,OS_Own_Jur,OS_Mngmnt,POS,PA,ALT_NAME,AgncyJuris,Shape_STArea__,Shape_STLength__,ShapeSTArea,ShapeSTLength,PARK_ID,REGION
8193,Veterans Park I,MassDOT, ,3,East Boston,0.37,Corner of Decatur and London Sts,Open Space District,"Parks, Playgrounds & Athletic Fields",NULL, ,N,X,London & Decatur Sts Park I, ,0,0,16020.3801269531,618.905630640078, ,INFO_Reallocation From Dept
8194,Veterans Park II,City of Boston,A97,3,East Boston,0.2,76-84 London Street,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,,X,X,London & Decatur St Park II,BPRD,0,0,8662.45361328125,376.583680586055,342,INFO_Reallocation From Dept
8195,Decatur & Meridian Streets Park,MassDOT, ,3,East Boston,0.2, ,Open Space District,"Parks, Playgrounds & Athletic Fields",NULL, ,N,X, , ,0,0,8877.37524414062,616.352613050182, ,INFO_Reallocation From Dept
8196,East Boston Piers Park,Massport,Statute,3,East Boston,6.79, ,Open Space District,"Parks, Playgrounds & Athletic Fields",Commonwealth of Massachusetts,Massport,N,X,Piers Park,Massport,0,0,295804.527832031,3637.08968558473, ,INFO_Reallocation From Dept
8197,Sullivan Square,City of Boston, ,1,Charlestown,1.62052496, ,Residential District,"Malls, Squares & Plazas",NULL, ,N,X, , ,0,0,70591.322265625,1978.60220687868, ,INFO_Reallocation From Dept
8198,Caldwell Street Play Area,City of Boston,A97,3,Charlestown,0.11285785,Adjacent to 13 Caldwell,Industrial District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X, , ,0,0,5554.7373046875,305.966729966786,040,PARK_Maintenance_Region 1
8199,L Street Beach,City of Boston,A97/Ch91/WPA,2,South Boston,5.57101615,1663 Columbia Road,Open Space District,"Parkways, Reservations & Beaches",BPRD,BCYF,X,X,Curley Community Center,BPRD,0,0,242677.779052734,2872.00321261796,173,INFO_Reallocation From Dept
8200,M Street Beach,Commonwealth of Massachusetts,A97,2,South Boston,4.40267291, ,Open Space District,"Parkways, Reservations & Beaches",DCR, ,X,X, , ,0,0,191783.842529297,4674.62315431965, ,INFO_Reallocation From Dept
8201,Stonehill Park,City of Boston,A97,3,Hyde Park,0.31754052,2-16 Raldne St.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,Coast Guard Park, ,0,0,15923.8787841797,555.378646557127,295,PARK_Maintenance_Region 4
8202,Strandway/Castle Island,Commonwealth of Massachusetts,A97,2,South Boston,47.69946623, ,Open Space District,"Parkways, Reservations & Beaches",DCR, ,X,X,"Fort Independence; Pleasure Ba", ,0,0,2077825.68457031,24033.1949897424, ,INFO_Reallocation From Dept
8203,Marine Park,Commonwealth of Massachusetts,A97,2,South Boston,17.19998118, ,Open Space District,"Parkways, Reservations & Beaches",DCR, ,X,X, , ,0,0,749244.502197266,5430.67588222833, ,INFO_Reallocation From Dept
8204,UMass Harborwalk,Commonwealth of Massachusetts,Ch91/WPA,2,Dorchester,13.08531362, ,Institutional District,"Parkways, Reservations & Beaches",NULL, ,N,X, , ,0,0,570006.394042969,10017.6926555934, ,INFO_Reallocation From Dept
8205,Malibu Beach,Commonwealth of Massachusetts,A97,2,Dorchester,26.11747726, ,Open Space District,"Parkways, Reservations & Beaches",DCR, ,X,X, , ,0,0,1137697.53735352,13699.2963764593, ,INFO_Reallocation From Dept
8206,Victory Road Park,Commonwealth of Massachusetts,A97,2,Dorchester,6.15465743, ,Open Space District,"Parkways, Reservations & Beaches",DCR, ,X,X, , ,0,0,268101.642822266,3019.54856985807, ,INFO_Reallocation From Dept
8207,Parkman Memorial,City of Boston,A97/GPOD,3,Jamaica Plain,6.70969084,Perkins Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X, , ,0,0,292279.331787109,4863.3586467152,228,PARK_Maintenance_Region 3
8208,West Roxbury High School Marsh,City of Boston,WPA,6,West Roxbury,21.19909993, ,Institutional District,Urban Wilds & Natural Areas,NULL, ,N,X, , ,0,0,935902.918945312,4677.88003536773, ,INFO_Reallocation From Dept
8209,Mass Art Park,City of Boston, ,1,Fenway/Kenmore,0.15233822, ,Institutional District,"Malls, Squares & Plazas",NULL, ,N,X, , ,0,0,6977.02587890625,399.207258384386, ,INFO_Reallocation From Dept
8210,West Roxbury Parkway,Commonwealth of Massachusetts, ,2,West Roxbury,31.76, ,Commercial/Office/Business District,"Parkways, Reservations & Beaches",DCR, ,X,X, , ,0,0,1378840.49072266,36054.599258199, ,INFO_Reallocation From Dept
8211,Florida Street Reservation,City of Boston,A97,1,Dorchester,0.06797031, ,Residential District,"Malls, Squares & Plazas",BPRD,BPRD,X,X, ,BPRD,0,0,2960.83984375,1034.55225686112,339,INFO_Reallocation From Dept
8212,Tenean Beach,Commonwealth of Massachusetts,A97/ACEC,2,Dorchester,8.70153083, ,Open Space District,"Parkways, Reservations & Beaches",DCR, ,X,X, , ,0,0,379045.424804688,4132.54359147344, ,INFO_Reallocation From Dept
8213,Cedar Grove Cemetery,Private, ,4,Dorchester,54.21744999, ,Residential District,Cemeteries & Burying Grounds,NULL, ,N, , , ,0,0,2360139.46313477,11721.6740600297, ,INFO_Reallocation From Dept
8214,Martini Playground,Commonwealth of Massachusetts,A97/WPA,2,Hyde Park,5.77995247, ,Commercial/Office/Business District,"Parkways, Reservations & Beaches",DCR, ,X,X, , ,0,0,251779.203857422,4772.2135721927, ,INFO_Reallocation From Dept
8215,Mother Brook I,Private, ,6,Hyde Park,0.37013097, ,Residential District,Urban Wilds & Natural Areas,NULL, ,N, , , ,0,0,16123.1938476562,1888.08102448091, ,PARK_Maintenance_Ground Maintenance
8216,Reservation Road Park,City of Boston,A97/WPA,3,Hyde Park,8.7,151 Res. Road,Industrial District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X,Mother Brook II,BPRD,0,0,406309.255615234,4770.62201735982,256,PARK_Maintenance_Region 4
8217,Colella Playground,Commonwealth of Massachusetts,A97,3,Hyde Park,0.68814713, ,Commercial/Office/Business District,"Parks, Playgrounds & Athletic Fields",DCR, ,X,X, , ,0,0,28770.6691894531,700.976481313346, ,INFO_Reallocation From Dept
8218,Neponset Valley Parkway,Commonwealth of Massachusetts,A97,2,Hyde Park,5.4959161, ,Residential District,"Parkways, Reservations & Beaches",DCR, ,X,X, , ,0,0,241312.419189453,8075.78714165117, ,INFO_Reallocation From Dept
8219,Dooley Playground,Commonwealth of Massachusetts,A97,3,Hyde Park,0.44495663, ,Residential District,"Parks, Playgrounds & Athletic Fields",DCR, ,X,X, , ,0,0,23331.87109375,650.894704219598, ,INFO_Reallocation From Dept
8220,Stony Brook Reservation I,Commonwealth of Massachusetts,A97/Wetlands,2,Hyde Park,292.26, ,Residential District,"Parkways, Reservations & Beaches",DCR, ,X,X, , ,0,0,12432956.9364014,40797.434935673, ,INFO_Reallocation From Dept
8221,Patrick J. Kelly Park,Private, ,3,Charlestown,0.14062231, ,Residential District,"Parks, Playgrounds & Athletic Fields",NULL, ,N, , , ,0,0,10964.1760253906,553.92699058141, ,INFO_Reallocation From Dept
8222,Clark/Cooper Community Garden,Private,LandTrust/Statt,5,Mattapan,3.55,500 Walk Hill Street,Industrial District,Community Gardens,Mass Audubon Society,Community Group/Non-Profit,X,X,"Clark/Cooper CG;  (part of Boston Nature Center)", ,0,0,154821.953125,2563.85931344279, ,INFO_Reallocation From Dept
8223,Rutland Green,BRA, ,5,South End,0.09157466, ,Residential District,Community Gardens,BNAN_TTOR, ,N, , , ,0,0,3833.27514648438,266.579162374573, ,INFO_Reallocation From Dept
8224,Follen Garden,MBTA,NULL,5,Back Bay/Beacon Hill,0.0870362, ,Open Space District,Community Gardens,NULL,DCR,N,N, ,DCR,0,0,4178.73022460938,305.784698017768, ,INFO_Reallocation From Dept
8225,Wellington Common,BNAN_TTOR,Land Trust,5,South End,0.04,32 Wellington Street,Open Space District,Community Gardens,NULL,TTOR,N,X, ,TTOR,0,0,1904.01245117188,209.126442763211, ,INFO_Reallocation From Dept
8226,West Springfield Garden,Community Group/Nonprofit,Land Trust,5,South End,0.16481075, ,Open Space District,Community Gardens,BNAN_TTOR, ,N, , , ,0,0,7179.2841796875,339.566132379457, ,INFO_Reallocation From Dept
8227,Greenwood Community Garden,BNAN_TTOR,Land Trust,5,Roxbury,0.20391477, ,Residential District,Community Gardens,NULL, ,N, , , ,0,0,8882.68530273438,377.711439927165, ,INFO_Reallocation From Dept
8228,Highland Park 400 Garden,Community Group/Nonprofit,Land Trust,5,Roxbury,0.64040972, ,Residential District,Community Gardens,NULL, ,N, ,Cooper Community Garden Center, ,0,0,29472.0307617188,734.468400856876, ,PARK_Maintenance_Ground Maintenance
8229,Bowditch Garden,Private, ,5,Jamaica Plain,0.13576334, ,Residential District,Community Gardens,NULL, ,N, , , ,0,0,5913.95678710938,316.544658776612, ,INFO_Reallocation From Dept
8230,Minton Stable Garden,BNAN_TTOR,Land Trust,5,Jamaica Plain,1.2,102R-104A Williams Street,Open Space District,Community Gardens,NULL, ,N,X,Williams Street III Urban Wild, ,0,0,52298.2097167969,1326.59908524583, ,INFO_Reallocation From Dept
8231,McBride Garden,MBTA,NULL,5,Jamaica Plain,0.06163187, ,Open Space District,Community Gardens,NULL,DCR,N,N, ,DCR,0,0,2684.732421875,241.983039012306, ,INFO_Reallocation From Dept
8232,Kennedy Garden,Commonwealth of Massachusetts,A97,5,Mattapan,0.15963181, ,Open Space District,Community Gardens,DCR, ,X,X, , ,0,0,6953.685546875,336.257974878166, ,INFO_Reallocation From Dept
8233,White Stadium,City of Boston,A97,3,Roxbury,12.57331008, ,Open Space District,"Parks, Playgrounds & Athletic Fields",George Robert White Fund,BPS,X,X, ,BPS,0,0,547703.123779297,2960.77648426548, ,INFO_Reallocation From Dept
8234,Beth Israel/Deaconess Plaza,Private, ,1,Fenway/Kenmore,0.50150988, ,Institutional District,"Malls, Squares & Plazas",NULL, ,N,X, , ,0,0,21846.1591796875,738.950660533296, ,INFO_Reallocation From Dept
8235,Rivermoor I,United States of America,WPA,6,West Roxbury,7.71360557, ,Open Space District,Urban Wilds & Natural Areas,USACE, ,N, , , ,0,0,336953.230712891,4406.99386353859, ,INFO_Reallocation From Dept
8236,Havey Beach,Commonwealth of Massachusetts,A97/WPA,2,West Roxbury,15.3277103, ,Open Space District,"Parkways, Reservations & Beaches",DCR,DCR,X,X,Roche Family Rink,DCR,0,0,662021.001708984,7696.02250749287, ,INFO_Reallocation From Dept
8237,Millennium Park I,City of Boston,SURF/WPA,3,West Roxbury,91.65,300 Gardner Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X,Gardner Street Park,BPRD,0,0,3992302.13208008,9539.99727792647,198,PARK_Maintenance_Region 4
8238,South Street Mall & Courts,City of Boston,A97,3,Jamaica Plain,0.08138799,South & Child Sts,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X, ,BPRD,0,0,18660.533203125,548.881867986427,288,PARK_Maintenance_Region 3
8239,First Church Cemetery,Private, ,4,Jamaica Plain,0.62830435, ,Residential District,Cemeteries & Burying Grounds,NULL, ,N, , , ,0,0,27369.4248046875,678.771334747817, ,INFO_Reallocation From Dept
8240,Golden Stairs Terrace Park I,City of Boston,A97,3,East Boston,0.17, ,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X,Terrace Park,BPRD,0,0,7426.33569335938,348.861517705307,135,PARK_Maintenance_Region 1
8241,The Rockies,City of Boston,A97,6,East Boston,0.72777625, ,Open Space District,Urban Wilds & Natural Areas,BPRD,BPRD,X,X, ,BPRD,0,0,31122.2797851562,1248.03578417125,301,PARK_Maintenance_Ground Maintenance
8242,Childe Hassam Park,City of Boston,A97,1,South End,0.06016341, ,Residential District,"Malls, Squares & Plazas",BPRD, ,X,X,Goldweitz Park, ,0,0,2642.49487304688,266.231025600842,054,PARK_Maintenance_Region 6
8243,Roxbury Heritage State Park II,City of Boston, ,3,Roxbury,0.35, ,Institutional District,"Parks, Playgrounds & Athletic Fields",NULL,DCR,N,X,Dillaway Thomas House, ,0,0,15127.5419921875,496.803878765347, ,INFO_Reallocation From Dept
8244,Kittredge-Linwood Parcel,BNAN_TTOR,Land Trust,7,Roxbury,0.1638802, ,Open Space District,"Parks, Playgrounds & Athletic Fields",NULL, ,N,X, , ,0,0,6713.9482421875,329.034485335848, ,INFO_Reallocation From Dept
8245,Nellie Miranda Memorial Park,City of Boston,A97,3,Dorchester,0.09, ,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X, ,BPRD,0,0,3806.54956054688,252.110161827706,213,PARK_Maintenance_Ground Maintenance
8246,Grove Hall Plaza,City of Boston,A97,1,Roxbury,0.09250954, ,Open Space District,"Malls, Squares & Plazas",BPRD,BPRD,X,X, ,BPRD,0,0,3848.1904296875,282.196187146474,139,PARK_Maintenance_Region 5
8247,St Rose Street Garden,BNAN_TTOR,Land Trust,5,Jamaica Plain,0.0780558, ,Residential District,Community Gardens,NULL, ,N, , , ,0,0,3219.97583007812,232.045175269199, ,INFO_Reallocation From Dept
8248,Commonwealth Plaza,MassDOT, ,1,Allston-Brighton,0.15673393, ,Institutional District,"Malls, Squares & Plazas",NULL,Private,N,X, , ,0,0,6827.45166015625,452.564308285172, ,INFO_Reallocation From Dept
8249,Mendoza Square,City of Boston, ,1,East Boston,0.03237484,435 Bennington St.,Commercial/Office/Business District,"Malls, Squares & Plazas",NULL, ,N,X, , ,0,0,1410.27319335938,163.861832618932, ,PARK_Maintenance_Ground Maintenance
8250,Centre Place Garden,City of Boston, ,5,Roxbury,0.13660536, ,Residential District,Community Gardens,NULL, ,N, , , ,0,0,6824.61865234375,341.380556804193, ,PARK_Maintenance_Region 5
8251,Highland Avenue Community Garden,BNAN_TTOR,Land Trust,5,Roxbury,0.10061459, ,Open Space District,Community Gardens,NULL, ,N, , , ,0,0,4351.11791992188,259.430095019521, ,INFO_Reallocation From Dept
8252,Allan Crite Garden I,City of Boston,Land Trust,5,Roxbury,0.4036074, ,Residential District,Community Gardens,NULL,Cooper Community Garden Ctr,N, , , ,0,0,16717.337890625,803.966844125062, ,INFO_Reallocation From Dept
8253,Chestnut Hill Reservoir Garden,Commonwealth of Massachusetts,A97,5,Allston-Brighton,0.11361635, ,Open Space District,Community Gardens,DCR, ,X,X, , ,0,0,4949.21630859375,289.08840162442, ,INFO_Reallocation From Dept
8254,Ohrenberger Recreation Complex,City of Boston, ,3,West Roxbury,3.79797555, ,Residential District,"Parks, Playgrounds & Athletic Fields",NULL, ,N,X, , ,0,0,165442.744384766,3302.85231910453, ,INFO_Reallocation From Dept
8255,Boston University Ball Diamond,Private, ,3,Allston-Brighton,1.67668525, ,Institutional District,"Parks, Playgrounds & Athletic Fields",NULL, ,N, ,Ashford Str. Field, ,0,0,73037.7075195312,1076.74217717148, ,INFO_Reallocation From Dept
8257,Wilson Square,City of Boston, ,1,Allston-Brighton,0.05817535,Intersection of Dunboy & Perthshire,Open Space District,"Malls, Squares & Plazas",NULL, ,N,X,Frederick S. Wilson Square,PWD,0,0,2534.1640625,249.388733747012, ,PARK_Maintenance_Region 4
8258,Copley Place Plaza,MassDOT, ,1,Back Bay/Beacon Hill,0.28932601, ,Special District,"Malls, Squares & Plazas",NULL,Private,N,X, , ,0,0,12603.2653808594,483.474048991928, ,INFO_Reallocation From Dept
8259,Marketplace Plaza I,BRA, ,1,Central Boston,0.29, ,Commercial/Office/Business District,"Malls, Squares & Plazas",NULL, ,N,X, , ,0,0,12798.21875,741.665705298842, ,INFO_Reallocation From Dept
8260,Marketplace Plaza II,Private, ,1,Central Boston,0.1, ,Commercial/Office/Business District,"Malls, Squares & Plazas",NULL, ,N,X, , ,0,0,4292.55395507812,266.048777307508, ,INFO_Reallocation From Dept
8261,Liberty Square,City of Boston,Browne Fund,1,Central Boston,0.02934972, ,Commercial/Office/Business District,"Malls, Squares & Plazas",NULL, ,N,X, , ,0,0,1278.49658203125,146.280094793913, ,INFO_Reallocation From Dept
8262,Little Mystic Access Area,BRA,A97/LWCFCh91/WP,3,Charlestown,2.07, ,Special District,"Parks, Playgrounds & Athletic Fields",NULL, ,X, , , ,0,0,89985.6003417969,2090.81843376934, ,INFO_Reallocation From Dept
8263,Corey Street Court,BHA, ,3,Charlestown,0.17552117, ,Residential District,"Parks, Playgrounds & Athletic Fields",NULL,BHA,N,X, , ,0,0,7645.83837890625,363.766115772291, ,INFO_Reallocation From Dept
8264,Moakley Park,City of Boston,A97,3,South Boston,58.77242512,1187 Columbia Road,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,"Joe Moakley Park;  Joseph Moakley Park; Columbus Park", ,0,0,2560172.35253906,7177.03619443736,200,PARK_Maintenance_Region 6
8265,Children's Museum Plaza,Private,Ch91/WPA,1,South Boston,0.44,312 Congress Street,Industrial District,"Malls, Squares & Plazas",NULL, ,N,X, , ,0,0,20201.7272949219,1024.70205903703, ,INFO_Reallocation From Dept
8266,Boston Design Center Plaza,BRA, ,1,South Boston,0.61467077, ,Industrial District,"Malls, Squares & Plazas",NULL, ,N,X, , ,0,0,33168.9006347656,1248.60380020874, ,INFO_Reallocation From Dept
8267,Dry Dock Plaza,BRA, ,1,South Boston,0.24, ,Industrial District,"Malls, Squares & Plazas",NULL, ,N,X, , ,0,0,10368.4780273438,877.307686064069, ,INFO_Reallocation From Dept
8268,Marine Industrial Park Entrance I,BRA, ,1,South Boston,1.24, ,Industrial District,"Malls, Squares & Plazas",NULL,BRA,N,X, , ,0,0,54281.7062988281,2243.21610250534, ,INFO_Reallocation From Dept
8269,Marine Industrial Park Entrance II,Massport, ,1,South Boston,0.01, ,Industrial District,"Malls, Squares & Plazas",NULL, ,N,X, , ,0,0,652.4716796875,241.804208905585, ,INFO_Reallocation From Dept
8270,Lamartine/Hubbard Streets Garden,MBTA,NULL,5,Jamaica Plain,0.06265665, ,Open Space District,Community Gardens,NULL,DCR,N,N, ,DCR,0,0,2729.37231445312,232.650837437401, ,INFO_Reallocation From Dept
8271,Kennedy Library Harborwalk,United States of America,Ch91/WPA,1,Dorchester,3.32160247, ,Industrial District,"Malls, Squares & Plazas",NULL,US GSA,N,X,JFK Library Harborwalk,US GSA,0,0,146345.625732422,3992.18553990432, ,INFO_Reallocation From Dept
8272,Boston Medical Center Campus,Private, ,1,South End,1.31, ,Institutional District,"Malls, Squares & Plazas",NULL, ,N,X, , ,0,0,57233.1166992188,1817.00864658765, ,INFO_Reallocation From Dept
8273,Lawndale Terrace Garden,MBTA,NULL,5,Jamaica Plain,0.09, ,Open Space District,Community Gardens,NULL,DCR,N,N,,DCR,0,0,3891.89233398438,249.938828362373, ,INFO_Reallocation From Dept
8274,Frederick Douglass Green,Private, ,3,South End,0.92205578, ,Special District,"Parks, Playgrounds & Athletic Fields",NULL, ,N, , , ,0,0,40165.4641113281,819.110207688643, ,INFO_Reallocation From Dept
8275,New Chardon Square,Commonwealth of Massachusetts, ,1,Central Boston,1.91, ,Special District,"Malls, Squares & Plazas",NULL, ,N,X, , ,0,0,83378.7829589844,1383.54782177935, ,INFO_Reallocation From Dept
8276,Chandler/Tremont Plaza,City of Boston,License,1,South End,0.23,415 Tremont Street,Commercial/Office/Business District,"Malls, Squares & Plazas",NULL,Private,N,X,Chandler Street Tot Lot,PWD,0,0,10189.4201660156,702.121796840726, ,INFO_Reallocation From Dept
8277,Nonquit Street Garden,City of Boston, ,5,Dorchester,0.15, ,Residential District,Community Gardens,NULL,Nonquit Street Nbhd Assn,N, , , ,0,0,6360.62231445312,440.522538759463, ,INFO_Reallocation From Dept
8279,Peabody Square,City of Boston,A97,1,Dorchester,0.04662133,Ashmont St. & Dorchester Ave.,Commercial/Office/Business District,"Malls, Squares & Plazas",BPRD, ,X,X, , ,0,0,2030.86108398438,187.606149440322,232,PARK_Maintenance_Ground Maintenance
8280,Savin Hill Cove,Commonwealth of Massachusetts,A97/WPA,2,Dorchester,1.77442501, ,Special District,"Parkways, Reservations & Beaches",DCR, ,X,X, , ,0,0,77295.3278808594,2836.84110273847, ,INFO_Reallocation From Dept
8281,Daniel E. O'Connor Park,City of Boston,A97,1,Dorchester,0.13514805, ,Residential District,"Malls, Squares & Plazas",BPRD, ,X,X,"Doucette Square;  Port Norfolk Park", ,0,0,5887.15380859375,317.719639376118,242,PARK_Maintenance_Region 2
8282,First Church Yard,Private, ,1,Roxbury,1.6, ,Institutional District,"Parks, Playgrounds & Athletic Fields",NULL, ,N, , , ,0,0,69642.4389648438,1711.8631705764, ,INFO_Reallocation From Dept
