datetime,temperature,wind_speed,surface_solar_radiation,relative_humidity,surface_pressure,total_precipitation,city,event_id,latitude,longitude,outcome
2012-01-22,-0.69,6.42,101,0.72,96577.69,0.1,Omaha,5,,,0
2012-01-23,-4.08,1.27,94,0.76,97872.69,0.0,Omaha,5,,,0
2012-01-24,1.53,1.36,124,0.72,97961.91,0.0,Omaha,5,,,0
2012-01-25,2.1,2.56,122,0.66,97211.11,0.0,Omaha,5,,,0
2012-01-26,0.5,0.91,47,0.73,97230.61,0.01,Omaha,5,,,0
2012-01-27,0.37,5.01,128,0.47,98072.53,0.0,Omaha,5,,,0
2012-01-28,0.82,2.11,131,0.37,98032.89,0.0,Omaha,5,,,0
2012-01-29,7.17,4.68,135,0.37,97030.16,0.0,Omaha,5,,,0
2012-01-30,8.59,2.86,136,0.55,96827.06,0.0,Omaha,5,,,0
2012-01-31,3.93,1.67,119,0.62,97745.16,0.0,Omaha,5,,,0
2012-02-01,2.43,1.48,103,0.67,98087.42,0.0,Omaha,5,,,0
2012-02-02,5.87,4.54,29,0.78,98227.77,0.47,Omaha,5,,,0
2012-02-03,3.79,6.06,5,0.87,98174.57,0.13,Omaha,5,,,0
2014-08-03,22.39,0.93,280,0.74,99682.58,0.0,Chicago,6,,,0
2014-08-04,20.81,1.63,259,0.82,99561.32,0.09,Chicago,6,,,0
2014-08-05,19.59,3.0,281,0.79,99579.69,0.0,Chicago,6,,,0
2014-08-06,20.39,3.09,274,0.74,99666.0,0.0,Chicago,6,,,0
2014-08-07,20.78,4.15,274,0.71,99604.32,0.0,Chicago,6,,,0
2014-08-08,20.98,3.87,281,0.69,99652.3,0.0,Chicago,6,,,0
2014-08-09,21.3,3.42,219,0.74,99538.99,0.0,Chicago,6,,,0
2014-08-10,21.51,3.01,200,0.86,99083.44,0.96,Chicago,6,,,0
2014-08-11,19.65,5.67,108,0.82,98805.56,0.45,Chicago,6,,,0
2014-08-12,19.84,2.33,248,0.67,99355.83,0.01,Chicago,6,,,0
2014-08-13,18.7,3.95,300,0.68,99622.62,0.0,Chicago,6,,,0
2014-08-14,17.56,1.58,308,0.62,99596.07,0.0,Chicago,6,,,0
2014-08-15,21.46,3.45,234,0.7,99181.97,0.02,Chicago,6,,,0
2014-08-16,20.85,1.16,214,0.86,99228.83,0.01,Chicago,6,,,0
2014-08-17,19.96,1.65,227,0.86,99082.63,0.03,Chicago,6,,,0
2014-08-18,23.74,4.38,197,0.8,98582.21,0.07,Chicago,6,,,0
2014-08-19,23.12,1.68,266,0.77,98835.9,0.01,Chicago,6,,,0
2014-08-20,23.39,1.69,131,0.87,99210.37,0.28,Chicago,6,,,0
2014-08-21,22.97,1.18,187,0.93,99164.97,1.37,Chicago,6,,,0
2014-08-22,23.0,1.5,175,0.93,99299.19,0.04,Chicago,6,,,0
2014-08-23,23.0,3.04,190,0.9,99361.17,0.61,Chicago,6,,,0
2014-08-24,24.9,3.16,197,0.86,99414.51,0.12,Chicago,6,,,0
2014-08-25,23.26,1.34,232,0.88,99576.23,0.01,Chicago,6,,,0
2014-08-26,21.09,3.71,237,0.81,99790.75,0.0,Chicago,6,,,0
2014-08-27,19.77,3.51,252,0.78,99765.55,0.0,Chicago,6,,,0
2014-08-28,22.45,4.26,197,0.83,99346.61,0.22,Chicago,6,,,0
2014-08-29,24.05,5.49,207,0.82,98934.41,0.13,Chicago,6,,,0
2014-08-30,23.72,2.41,252,0.81,99125.14,0.01,Chicago,6,,,0
2014-08-31,24.18,5.17,221,0.81,98772.08,0.04,Chicago,6,,,0
2014-09-01,22.82,2.19,252,0.75,98966.22,0.01,Chicago,6,,,0
2014-09-02,22.58,1.1,264,0.72,99335.81,0.0,Chicago,6,,,0
2014-09-03,23.4,5.81,158,0.73,99266.88,0.0,Chicago,6,,,0
2014-09-04,24.58,4.51,194,0.79,99241.82,0.6,Chicago,6,,,0
2014-09-05,19.51,4.37,229,0.7,99737.67,0.25,Chicago,6,,,0
2014-09-06,19.31,0.92,257,0.65,99989.95,0.0,Chicago,6,,,0
2014-09-07,19.86,2.81,256,0.65,99775.24,0.0,Chicago,6,,,0
2014-09-08,20.65,3.7,223,0.74,99341.93,0.01,Chicago,6,,,0
2014-09-09,21.55,6.1,105,0.84,98434.85,1.61,Chicago,6,,,0
2014-09-10,13.61,5.96,109,0.77,99415.45,0.04,Chicago,6,,,0
2014-09-11,12.65,5.29,64,0.75,100290.82,0.13,Chicago,6,,,0
2014-09-12,9.94,5.31,187,0.76,100385.43,0.21,Chicago,6,,,0
2014-09-13,13.01,2.22,202,0.61,100361.09,0.0,Chicago,6,,,0
2014-09-14,14.24,2.55,82,0.75,99872.0,0.13,Chicago,6,,,0
2014-09-15,14.59,2.64,227,0.7,99916.84,0.02,Chicago,6,,,0
2014-09-16,14.99,1.52,232,0.65,99540.52,0.0,Chicago,6,,,0
2014-09-17,15.95,1.77,219,0.74,99653.94,0.0,Chicago,6,,,0
2014-09-18,16.24,3.3,235,0.76,99806.23,0.0,Chicago,6,,,0
2014-09-19,18.6,6.37,120,0.72,99057.22,0.17,Chicago,6,,,0
2014-09-20,16.78,4.65,163,0.81,98831.35,0.01,Chicago,6,,,0
2014-09-21,12.57,3.26,230,0.7,100066.37,0.0,Chicago,6,,,0
2014-09-22,15.64,2.28,225,0.67,100361.83,0.0,Chicago,6,,,0
2014-09-23,17.35,3.23,215,0.72,100436.28,0.0,Chicago,6,,,0
2014-09-24,17.86,2.02,197,0.77,100275.39,0.0,Chicago,6,,,0
2014-09-25,17.98,2.53,213,0.79,100185.97,0.0,Chicago,6,,,0
2014-09-26,17.89,2.69,187,0.8,100154.73,0.0,Chicago,6,,,0
2014-09-27,17.8,1.96,204,0.85,99896.7,0.0,Chicago,6,,,0
2014-09-28,17.41,2.59,14,0.89,99653.17,0.0,Chicago,6,,,0
2019-03-30,2.71,2.8,287,0.54,98038.85,0.0,Wichita,7,,,0
2019-03-31,6.0,3.09,234,0.51,97501.84,0.0,Wichita,7,,,0
2019-04-01,9.17,1.52,218,0.54,96976.37,0.0,Wichita,7,,,0
2019-04-02,13.55,4.66,189,0.56,96810.92,0.02,Wichita,7,,,0
2019-04-03,15.02,1.66,154,0.72,96646.72,0.28,Wichita,7,,,0
2019-04-04,14.51,3.48,268,0.74,96792.94,0.0,Wichita,7,,,0
2019-04-05,16.85,4.68,100,0.73,96417.94,0.27,Wichita,7,,,0
2019-04-06,16.14,1.09,266,0.74,96289.8,1.17,Wichita,7,,,0
2019-04-07,17.66,1.42,289,0.54,96659.76,0.0,Wichita,7,,,0
2019-04-08,19.3,1.35,278,0.59,96358.13,0.0,Wichita,7,,,0
2019-04-09,22.21,7.41,239,0.48,95061.15,0.0,Wichita,7,,,0
2019-04-10,11.58,5.83,231,0.52,94876.89,0.0,Wichita,7,,,0
2019-04-11,5.35,4.54,296,0.45,96346.76,0.0,Wichita,7,,,0
2019-04-12,8.57,3.96,151,0.44,96824.49,0.0,Wichita,7,,,0
2019-04-13,9.6,3.15,295,0.45,96415.1,0.01,Wichita,7,,,0
2019-04-14,14.82,5.75,299,0.5,96085.61,0.0,Wichita,7,,,0
2019-04-15,20.35,7.21,275,0.53,95949.96,0.0,Wichita,7,,,0
2019-04-16,21.03,5.15,269,0.64,95736.72,0.15,Wichita,7,,,0
2019-04-17,14.89,5.87,275,0.62,96145.49,0.68,Wichita,7,,,0
2019-04-18,12.09,5.7,310,0.49,96827.53,0.01,Wichita,7,,,0
2019-04-19,14.05,2.96,310,0.51,96589.22,0.0,Wichita,7,,,0
2019-04-20,20.59,7.44,300,0.55,95966.03,0.0,Wichita,7,,,0
2019-04-21,19.66,1.33,287,0.65,96398.31,0.01,Wichita,7,,,0
2019-04-22,14.22,3.3,109,0.7,96965.91,0.13,Wichita,7,,,0
2019-04-23,13.35,0.34,274,0.74,96540.15,0.0,Wichita,7,,,0
2019-04-24,15.67,2.1,276,0.7,96227.49,0.0,Wichita,7,,,0
2019-04-25,15.38,0.37,312,0.52,97047.93,0.0,Wichita,7,,,0
2019-04-26,19.0,2.61,306,0.44,96083.89,0.0,Wichita,7,,,0
2019-04-27,11.84,3.26,291,0.59,96539.67,0.01,Wichita,7,,,0
2019-04-28,16.86,1.49,106,0.71,96206.31,0.03,Wichita,7,,,0
2019-04-29,11.28,3.38,56,0.87,96537.67,1.75,Wichita,7,,,0
2019-04-30,12.17,1.74,100,0.9,96420.2,0.08,Wichita,7,,,0
2019-05-01,13.15,4.86,232,0.77,96944.1,0.64,Wichita,7,,,0
2019-05-02,14.21,1.78,120,0.79,96780.26,0.04,Wichita,7,,,0
2019-05-03,13.89,1.59,262,0.8,96683.08,0.0,Wichita,7,,,0
2019-05-04,16.9,3.98,272,0.76,96311.14,0.02,Wichita,7,,,0
2019-05-05,19.31,3.02,207,0.79,96336.33,0.11,Wichita,7,,,0
2019-05-06,19.36,2.96,184,0.83,96605.69,1.55,Wichita,7,,,0
2019-05-07,17.36,1.89,116,0.89,95850.48,1.63,Wichita,7,,,0
2019-05-08,10.23,5.53,166,0.77,96483.17,0.25,Wichita,7,,,0
2019-05-09,9.9,2.27,248,0.71,97229.15,0.0,Wichita,7,,,0
2019-05-10,12.12,1.34,138,0.78,96739.14,0.33,Wichita,7,,,0
2019-05-11,14.2,1.82,306,0.66,96244.34,0.01,Wichita,7,,,0
2019-05-12,16.05,2.43,339,0.6,96438.34,0.0,Wichita,7,,,0
2019-05-13,21.1,3.09,329,0.65,96387.68,0.0,Wichita,7,,,0
2019-05-14,23.08,2.81,327,0.68,96425.31,0.0,Wichita,7,,,0
2019-05-15,24.62,6.06,330,0.63,96278.95,0.0,Wichita,7,,,0
2019-05-16,24.01,8.06,259,0.66,95857.21,0.0,Wichita,7,,,0
2019-05-17,20.01,5.34,110,0.8,95464.43,1.71,Wichita,7,,,0
2019-05-18,15.58,2.66,340,0.71,96011.7,0.19,Wichita,7,,,0
2019-05-19,13.26,4.88,69,0.76,96522.3,1.33,Wichita,7,,,0
2019-05-20,15.91,6.08,191,0.8,95197.32,2.39,Wichita,7,,,0
2019-05-21,15.28,3.29,332,0.65,95546.77,0.0,Wichita,7,,,0
2019-05-22,19.53,3.4,111,0.83,96564.19,0.61,Wichita,7,,,0
2019-05-23,21.18,4.72,92,0.91,96443.49,1.66,Wichita,7,,,0
2019-05-24,21.19,5.2,239,0.85,96517.03,0.26,Wichita,7,,,0
2019-05-25,24.33,4.71,95,0.77,96593.91,0.0,Wichita,7,,,0
2012-09-04,15.54,2.72,92,0.81,101170.91,0.0,Birmingham,8,,,0
2012-09-05,13.2,3.55,208,0.72,101556.6,0.0,Birmingham,8,,,0
2012-09-06,13.5,2.99,201,0.77,101471.2,0.0,Birmingham,8,,,0
2012-09-07,16.41,2.67,203,0.74,101146.32,0.0,Birmingham,8,,,0
2012-09-08,15.39,1.58,181,0.74,100742.79,0.0,Birmingham,8,,,0
2012-09-09,16.18,4.11,182,0.7,99737.1,0.01,Birmingham,8,,,0
2012-09-10,16.59,6.18,84,0.83,99460.86,0.04,Birmingham,8,,,0
2012-09-11,12.39,4.97,187,0.7,99946.18,0.03,Birmingham,8,,,0
2012-09-12,10.97,3.72,98,0.81,100145.75,0.12,Birmingham,8,,,0
2012-09-13,11.93,3.7,166,0.77,100559.31,0.0,Birmingham,8,,,0
2012-09-14,14.53,5.66,106,0.71,100026.02,0.0,Birmingham,8,,,0
2012-09-15,13.19,3.13,168,0.78,100392.38,0.0,Birmingham,8,,,0
2012-09-16,14.44,4.8,87,0.83,99870.51,0.04,Birmingham,8,,,0
2012-09-17,12.34,4.62,129,0.76,99847.24,0.0,Birmingham,8,,,0
2012-09-18,10.93,4.65,157,0.72,100088.31,0.02,Birmingham,8,,,0
2012-09-19,9.89,3.67,140,0.73,100886.89,0.02,Birmingham,8,,,0
2012-09-20,12.09,4.1,82,0.8,100627.64,0.03,Birmingham,8,,,0
2012-09-21,10.71,0.88,49,0.9,100310.5,0.22,Birmingham,8,,,0
2012-09-22,8.11,1.65,148,0.77,100775.65,0.0,Birmingham,8,,,0
2012-09-23,8.38,4.97,45,0.88,99731.36,0.68,Birmingham,8,,,0
2012-09-24,10.76,0.97,20,0.93,97529.77,1.51,Birmingham,8,,,0
2012-09-25,10.25,6.36,64,0.84,97221.1,0.16,Birmingham,8,,,0
2012-09-26,11.11,2.34,87,0.9,97965.41,0.39,Birmingham,8,,,0
2012-09-27,10.81,2.64,104,0.83,99507.83,0.03,Birmingham,8,,,0
2012-09-28,11.24,4.32,96,0.83,99831.34,0.06,Birmingham,8,,,0
2012-09-29,10.14,4.37,115,0.74,100479.3,0.0,Birmingham,8,,,0
2012-09-30,12.2,6.45,55,0.87,100261.73,0.16,Birmingham,8,,,0
2012-10-01,12.61,4.82,84,0.86,99720.03,0.03,Birmingham,8,,,0
2012-10-02,12.01,6.19,87,0.86,99361.88,0.18,Birmingham,8,,,0
2012-10-03,10.08,5.32,122,0.75,99054.77,0.01,Birmingham,8,,,0
2012-10-04,9.65,3.6,86,0.81,99386.37,0.08,Birmingham,8,,,0
2012-10-05,9.98,3.07,62,0.86,99364.32,0.32,Birmingham,8,,,0
2012-10-06,9.42,2.1,121,0.83,100077.24,0.11,Birmingham,8,,,0
2012-10-07,7.99,0.53,109,0.88,100883.55,0.0,Birmingham,8,,,0
2012-10-08,10.1,2.61,50,0.93,100286.98,0.23,Birmingham,8,,,0
2012-10-09,8.93,2.66,76,0.83,100434.35,0.0,Birmingham,8,,,0
2012-10-10,10.08,2.71,37,0.78,100205.68,0.0,Birmingham,8,,,0
2012-10-11,11.3,3.86,29,0.9,99038.18,0.44,Birmingham,8,,,0
2012-10-12,9.7,4.82,97,0.77,99179.24,0.02,Birmingham,8,,,0
2012-10-13,6.74,1.89,94,0.88,99177.22,0.14,Birmingham,8,,,0
2012-10-14,5.73,2.18,113,0.84,99056.52,0.0,Birmingham,8,,,0
2012-10-15,8.21,2.87,84,0.87,98784.27,0.09,Birmingham,8,,,0
2012-10-16,9.54,5.39,92,0.76,98536.91,0.13,Birmingham,8,,,0
2012-10-17,11.44,5.14,95,0.8,98245.8,0.32,Birmingham,8,,,0
2012-10-18,11.82,4.79,74,0.86,98711.79,0.11,Birmingham,8,,,0
2012-10-19,9.95,1.17,64,0.93,99538.81,0.01,Birmingham,8,,,0
2012-10-20,9.49,2.46,65,0.9,100275.58,0.0,Birmingham,8,,,0
2012-10-21,8.45,3.08,74,0.92,100703.16,0.0,Birmingham,8,,,0
2012-10-22,11.56,3.54,13,0.98,100881.41,0.04,Birmingham,8,,,0
2012-10-23,12.19,2.93,25,0.99,101224.46,0.05,Birmingham,8,,,0
2012-10-24,12.23,4.61,25,0.97,100850.69,0.17,Birmingham,8,,,0
2012-10-25,9.84,5.41,40,0.88,100569.79,0.04,Birmingham,8,,,0
2012-10-26,5.7,5.37,64,0.72,100308.99,0.01,Birmingham,8,,,0
2012-10-27,3.25,5.27,90,0.75,100701.16,0.0,Birmingham,8,,,0
2012-10-28,6.39,4.5,28,0.9,100046.3,0.14,Birmingham,8,,,0
2012-10-29,8.21,2.74,49,0.89,99491.54,0.05,Birmingham,8,,,0
2012-10-30,6.84,3.14,60,0.83,99091.02,0.0,Birmingham,8,,,0
2020-03-28,4.15,6.32,82,0.85,96861.59,0.86,Minneapolis,9,,,0
2020-03-29,7.12,1.9,252,0.46,98816.42,0.0,Minneapolis,9,,,0
2020-03-30,6.64,2.86,262,0.51,98833.48,0.0,Minneapolis,9,,,0
2020-03-31,6.3,3.67,236,0.62,98368.5,0.01,Minneapolis,9,,,0
2020-04-01,10.49,4.59,168,0.62,98195.56,0.06,Minneapolis,9,,,0
2020-04-02,2.32,2.66,67,0.81,98480.92,0.37,Minneapolis,9,,,0
2020-04-03,-1.54,2.34,274,0.62,99127.95,0.0,Minneapolis,9,,,0
2020-04-04,4.26,2.41,263,0.53,98815.12,0.0,Minneapolis,9,,,0
2020-04-05,9.39,3.37,146,0.57,98166.59,0.02,Minneapolis,9,,,0
2020-04-06,13.19,1.11,209,0.74,97353.21,0.03,Minneapolis,9,,,0
2020-04-07,10.55,3.34,202,0.5,97598.35,0.0,Minneapolis,9,,,0
2020-04-08,2.93,6.0,251,0.57,97947.93,0.03,Minneapolis,9,,,0
2020-04-09,2.6,3.01,213,0.54,98485.37,0.0,Minneapolis,9,,,0
2020-04-10,6.84,1.12,243,0.47,97641.54,0.0,Minneapolis,9,,,0
2020-04-11,3.11,5.87,54,0.63,97707.59,0.46,Minneapolis,9,,,0
2020-04-12,-1.89,5.16,261,0.63,98095.55,0.08,Minneapolis,9,,,0
2020-04-13,-4.38,3.94,240,0.68,98608.95,0.02,Minneapolis,9,,,0
2020-04-14,-3.38,2.96,222,0.54,98633.6,0.01,Minneapolis,9,,,0
2020-04-15,0.71,3.24,256,0.49,98997.28,0.0,Minneapolis,9,,,0
2020-04-16,3.47,2.36,236,0.49,98588.26,0.0,Minneapolis,9,,,0
2020-04-17,8.1,4.19,260,0.47,97423.77,0.0,Minneapolis,9,,,0
2020-04-18,7.04,3.87,306,0.45,97770.63,0.0,Minneapolis,9,,,0
2020-04-19,7.53,3.92,219,0.5,97269.52,0.01,Minneapolis,9,,,0
2020-04-20,3.79,3.68,274,0.43,98025.77,0.0,Minneapolis,9,,,0
2020-04-21,9.39,3.23,284,0.48,97586.8,0.04,Minneapolis,9,,,0
2020-04-22,9.56,2.79,240,0.6,97457.06,0.02,Minneapolis,9,,,0
2020-04-23,11.35,1.62,282,0.63,97833.38,0.0,Minneapolis,9,,,0
2020-04-24,12.65,1.16,283,0.52,98280.59,0.03,Minneapolis,9,,,0
2020-04-25,13.54,2.19,277,0.5,98587.52,0.05,Minneapolis,9,,,0
2020-04-26,15.74,1.42,287,0.5,98054.37,0.09,Minneapolis,9,,,0
2020-04-27,11.8,3.34,68,0.62,97636.59,0.8,Minneapolis,9,,,0
2020-04-28,9.56,6.15,200,0.71,97963.67,0.0,Minneapolis,9,,,0
2020-04-29,12.89,2.59,321,0.43,98252.95,0.0,Minneapolis,9,,,0
2020-04-30,15.55,3.71,176,0.43,97821.73,0.09,Minneapolis,9,,,0
2020-05-01,18.95,4.35,297,0.45,97705.55,0.0,Minneapolis,9,,,0
2020-05-02,14.36,3.71,325,0.41,98254.77,0.0,Minneapolis,9,,,0
2020-05-03,9.68,3.13,292,0.5,98715.27,0.0,Minneapolis,9,,,0
2020-05-04,11.22,2.62,224,0.45,98406.63,0.01,Minneapolis,9,,,0
2020-05-05,12.96,2.93,268,0.41,98763.86,0.0,Minneapolis,9,,,0
2020-05-06,11.52,3.57,309,0.35,98553.01,0.0,Minneapolis,9,,,0
2020-05-07,6.5,4.86,317,0.32,98860.4,0.0,Minneapolis,9,,,0
2020-05-08,6.66,0.96,212,0.44,98708.7,0.1,Minneapolis,9,,,0
2020-05-09,5.77,4.6,200,0.69,98662.88,0.26,Minneapolis,9,,,0
2020-05-10,7.53,3.3,312,0.44,99115.92,0.0,Minneapolis,9,,,0
2020-05-11,7.32,1.46,346,0.34,99032.54,0.0,Minneapolis,9,,,0
2020-05-12,10.74,3.34,120,0.4,98595.96,0.06,Minneapolis,9,,,0
2020-05-13,14.62,2.12,181,0.7,97757.55,0.08,Minneapolis,9,,,0
2020-05-14,15.0,2.55,335,0.55,98081.1,0.0,Minneapolis,9,,,0
2020-05-15,14.54,2.74,125,0.61,98596.17,0.05,Minneapolis,9,,,0
2020-05-16,11.61,6.11,35,0.86,98282.56,2.29,Minneapolis,9,,,0
2020-05-17,13.71,5.84,164,0.69,98402.32,0.06,Minneapolis,9,,,0
2020-05-18,16.23,3.53,212,0.59,98590.59,0.0,Minneapolis,9,,,0
2020-05-19,18.91,3.53,266,0.64,98696.25,0.0,Minneapolis,9,,,0
2020-05-20,18.04,3.24,200,0.68,98532.97,0.01,Minneapolis,9,,,0
2020-05-21,16.92,2.49,140,0.71,98338.28,0.02,Minneapolis,9,,,0
2020-05-22,17.85,2.38,104,0.78,98029.98,0.15,Minneapolis,9,,,0
2020-05-23,20.76,2.68,102,0.81,97863.77,0.04,Minneapolis,9,,,0
2010-08-10,32.22,2.55,294,0.46,96969.42,0.0,Oklahoma City,10,,,0
2010-08-11,33.05,2.67,282,0.45,96770.67,0.01,Oklahoma City,10,,,0
2010-08-12,33.85,4.03,302,0.41,96458.3,0.01,Oklahoma City,10,,,0
2010-08-13,33.67,4.21,278,0.41,96588.54,0.01,Oklahoma City,10,,,0
2010-08-14,31.7,1.91,266,0.47,97109.43,0.01,Oklahoma City,10,,,0
2010-08-15,28.35,3.23,287,0.61,97384.84,0.0,Oklahoma City,10,,,0
2010-08-16,28.92,1.1,203,0.61,97115.14,0.04,Oklahoma City,10,,,0
2010-08-17,26.89,2.67,284,0.7,97196.85,0.09,Oklahoma City,10,,,0
2010-08-18,28.25,1.59,295,0.57,96943.84,0.0,Oklahoma City,10,,,0
2010-08-19,32.0,5.35,290,0.49,96495.86,0.01,Oklahoma City,10,,,0
2010-08-20,33.16,2.87,257,0.43,96708.99,0.0,Oklahoma City,10,,,0
2010-08-21,31.36,2.29,295,0.47,97139.91,0.0,Oklahoma City,10,,,0
2010-08-22,31.89,2.01,272,0.45,96976.84,0.0,Oklahoma City,10,,,0
2010-08-23,28.88,3.26,155,0.57,97149.81,0.16,Oklahoma City,10,,,0
2010-08-24,23.61,5.27,287,0.46,97745.9,0.03,Oklahoma City,10,,,0
2010-08-25,23.44,2.06,307,0.37,97792.43,0.0,Oklahoma City,10,,,0
2010-08-26,25.09,2.24,303,0.37,97428.59,0.0,Oklahoma City,10,,,0
2010-08-27,26.8,3.78,301,0.35,97071.28,0.0,Oklahoma City,10,,,0
2010-08-28,27.97,4.2,267,0.47,96942.67,0.0,Oklahoma City,10,,,0
2010-08-29,28.4,5.34,240,0.61,97131.79,0.01,Oklahoma City,10,,,0
2010-08-30,30.06,5.79,253,0.59,97101.41,0.02,Oklahoma City,10,,,0
2010-08-31,27.24,4.42,174,0.73,96905.14,0.44,Oklahoma City,10,,,0
2010-09-01,26.65,3.45,261,0.69,96778.26,0.14,Oklahoma City,10,,,0
2010-09-02,21.36,5.11,289,0.55,97762.2,0.84,Oklahoma City,10,,,0
2010-09-03,20.52,1.2,295,0.46,97704.51,0.0,Oklahoma City,10,,,0
2010-09-04,23.52,4.57,284,0.44,96968.77,0.0,Oklahoma City,10,,,0
2010-09-05,28.0,7.55,280,0.49,96555.41,0.0,Oklahoma City,10,,,0
2010-09-06,26.62,3.37,147,0.66,97173.88,0.09,Oklahoma City,10,,,0
2010-09-07,23.09,4.4,31,0.89,97248.83,2.0,Oklahoma City,10,,,0
2010-09-08,24.57,2.46,173,0.82,96561.89,0.48,Oklahoma City,10,,,0
2010-09-09,28.52,5.29,249,0.71,96401.5,0.0,Oklahoma City,10,,,0
2010-09-10,26.94,1.64,211,0.69,96819.38,0.01,Oklahoma City,10,,,0
2010-09-11,24.35,2.48,173,0.68,97540.13,0.03,Oklahoma City,10,,,0
2010-09-12,26.08,2.84,202,0.77,97455.89,0.03,Oklahoma City,10,,,0
2010-09-13,26.61,3.73,164,0.74,97184.05,0.09,Oklahoma City,10,,,0
2010-09-14,25.99,4.73,245,0.76,97055.22,0.0,Oklahoma City,10,,,0
2010-09-15,26.76,0.99,210,0.68,97094.23,0.0,Oklahoma City,10,,,0
2010-09-16,25.39,1.66,216,0.68,97267.12,0.01,Oklahoma City,10,,,0
2010-09-17,26.65,2.75,232,0.62,97371.93,0.0,Oklahoma City,10,,,0
2010-09-18,26.52,2.09,229,0.64,97518.2,0.01,Oklahoma City,10,,,0
2010-09-19,26.19,2.73,227,0.65,97279.54,0.0,Oklahoma City,10,,,0
2010-09-20,25.95,5.56,209,0.64,96895.28,0.0,Oklahoma City,10,,,0
2010-09-21,25.88,5.58,168,0.67,96979.82,0.01,Oklahoma City,10,,,0
2010-09-22,26.23,6.85,122,0.65,96947.22,0.0,Oklahoma City,10,,,0
2010-09-23,24.92,1.07,187,0.72,97403.94,0.11,Oklahoma City,10,,,0
2010-09-24,23.54,1.44,230,0.67,97593.87,0.0,Oklahoma City,10,,,0
2010-09-25,19.08,4.38,247,0.61,97508.19,0.0,Oklahoma City,10,,,0
2010-09-26,15.27,1.38,248,0.59,97419.23,0.0,Oklahoma City,10,,,0
2010-09-27,19.38,1.5,240,0.52,97009.96,0.0,Oklahoma City,10,,,0
2010-09-28,20.37,0.97,239,0.53,96784.19,0.0,Oklahoma City,10,,,0
2010-09-29,21.25,2.69,227,0.51,97151.98,0.0,Oklahoma City,10,,,0
2010-09-30,19.35,1.95,237,0.46,97686.15,0.0,Oklahoma City,10,,,0
2010-10-01,18.8,2.37,229,0.48,97740.03,0.0,Oklahoma City,10,,,0
2010-10-02,14.13,3.17,237,0.45,98262.24,0.0,Oklahoma City,10,,,0
2010-10-03,13.79,2.26,234,0.48,98225.02,0.0,Oklahoma City,10,,,0
2010-10-04,15.86,3.18,229,0.45,98227.68,0.0,Oklahoma City,10,,,0
2010-10-05,21.7,2.94,80,0.28,98088.04,0.0,Oklahoma City,10,,,0
2014-09-19,23.86,2.38,200,0.68,99499.74,0.01,Nashville,11,,,0
2014-09-20,23.77,2.76,200,0.69,99187.58,0.01,Nashville,11,,,0
2014-09-21,19.34,2.91,247,0.52,99679.29,0.0,Nashville,11,,,0
2014-09-22,16.73,2.44,255,0.54,100046.79,0.0,Nashville,11,,,0
2014-09-23,18.13,1.46,244,0.59,100115.25,0.0,Nashville,11,,,0
2014-09-24,20.53,0.95,237,0.6,100031.07,0.0,Nashville,11,,,0
2014-09-25,21.4,1.59,191,0.64,99823.87,0.0,Nashville,11,,,0
2014-09-26,22.04,1.36,185,0.7,99741.15,0.01,Nashville,11,,,0
2014-09-27,21.38,1.2,173,0.7,99672.94,0.01,Nashville,11,,,0
2014-09-28,22.66,0.41,192,0.64,99336.63,0.0,Nashville,11,,,0
2014-09-29,22.13,0.8,228,0.6,99050.95,0.0,Nashville,11,,,0
2014-09-30,21.42,1.41,175,0.62,99076.19,0.01,Nashville,11,,,0
2014-10-01,22.99,2.92,197,0.6,99178.72,0.0,Nashville,11,,,0
2014-10-02,21.76,3.42,152,0.73,98735.77,1.32,Nashville,11,,,0
2014-10-03,11.88,4.15,218,0.53,99204.81,0.0,Nashville,11,,,0
2014-10-04,10.88,2.7,209,0.57,99047.67,0.0,Nashville,11,,,0
2014-10-05,17.06,4.33,130,0.69,98773.59,0.34,Nashville,11,,,0
2014-10-06,19.45,3.38,100,0.85,98944.18,0.41,Nashville,11,,,0
2014-10-07,21.72,0.67,203,0.68,99402.23,0.4,Nashville,11,,,0
2014-10-08,19.86,1.28,119,0.82,99551.37,0.43,Nashville,11,,,0
2014-10-09,20.62,1.26,43,0.93,99243.52,0.65,Nashville,11,,,0
2014-10-10,16.84,1.63,27,0.95,99333.28,0.35,Nashville,11,,,0
2014-10-11,17.36,1.07,97,0.92,99337.84,0.26,Nashville,11,,,0
2014-10-12,21.78,4.81,141,0.81,99047.35,0.26,Nashville,11,,,0
2014-10-13,18.45,4.51,125,0.81,98298.0,1.27,Nashville,11,,,0
2014-10-14,13.22,3.53,26,0.89,98669.26,0.25,Nashville,11,,,0
2014-10-15,13.33,2.17,101,0.83,98924.18,0.06,Nashville,11,,,0
2014-10-16,15.99,2.81,194,0.73,98838.76,0.0,Nashville,11,,,0
2014-10-17,15.01,2.91,113,0.68,99202.94,0.0,Nashville,11,,,0
2014-10-18,12.05,1.79,195,0.69,99830.44,0.0,Nashville,11,,,0
2014-10-19,12.67,1.64,167,0.75,99478.23,0.01,Nashville,11,,,0
2014-10-20,15.0,1.94,185,0.68,99359.19,0.0,Nashville,11,,,0
2014-10-21,12.39,2.77,195,0.64,99867.53,0.0,Nashville,11,,,0
